news_title,news_content,published_date
[프로야구 대구전적] NC 8-6 삼성,"▲ 대구전적(26일)

N C 211 112 000 - 8

삼성 000 202 002 - 6

△승리투수 = 신민혁(1승)

△패전투수 = 이승현(1패)

△홈런 = 데이비슨 2호(6회2점·NC)

박병호 3호(9회2점·삼성)

(서울=연합뉴스)",2025-03-26
"3연승 질주 끝…삼성 라이온즈, NC 다이노스에 시즌 첫 패","질주하던 사자의 발목이 꺾였다. 삼성 라이온즈가 KBO 프로야구 2025시즌 개막 후 3연승을 달리다 시즌 첫 패배를 맛봤다. 삼성은 26일 대구 삼성라이온즈파크에서 NC 다이노스에 6대8로 고배를 마셨다. 신예 왼손 선발 자원인 이승현이 흔들리며 5이닝도 채우지 못했고, 타선은 NC 선발 신민혁(5이닝 2피안타 2실점)을 제대로 공략하는 데 실패했다. 시즌 개막 후 삼성은 막강 화력을 뽐냈다. 이날 경기 전까지 삼성이 3번의 승부에서 때린 홈런은 10개. 10개 팀 중 1위다. 이것뿐 아니다. 팀 타율(0.398)과 팀 안타(45개), 팀 타점(83점)도 1위. 폭발적인 타선이란 말을 붙이는 게 어색하지 않았다. 타자들이 점수를 많이 뽑아주면 투수들도 부담을 던다. 선발진에서 새 식구인 아리엘 후라도와 최원태가 1승씩 챙겼다. 22일 후라도는 6이닝 2실점으로 호투했다. 득점 지원은 13점. 25일 최원태는 5이닝 4실점으로 다소 불안했지만 타선의 도움으로 이겼다. 하지만 이날 타선은 답답했다. 4회말에야 김지찬이 첫 안타를 신고했다. 구자욱의 1타점 적시타를 포함해 5회까지 때린 안타가 단 2개. 2대8로 뒤진 6회말 구자욱과 강민호의 적시타, 9회말 박병호의 2점포가 터졌지만 승부를 뒤집기엔 힘이 모자랐다. 게다가 마운드도 비틀거렸다. 선발 전환 2년 차인 이승현은 3⅔이닝 7피안타 5실점으로 부진했다. 볼넷 3개, 몸에 맞는 볼 1개로 제구가 흔들렸다. 뒤이어 등판한 양창섭과 오른손 불펜 이승현까지 불안했다. 1회부터 6회까지 매 이닝 실점했다. 베테랑이 나선 뒤에야 마운드의 흔들림이 멎었다. 6회초 2사 때 등판한 송은범은 8회초까지 2⅓이닝을 3안타 무실점으로 막아냈다. 안정된 제구로 완급을 조절하는 투구를 펼쳤다. 승패를 떠나 박수를 보낼 만한 내용이었다. 한편 삼성 선수들은 희망브리지 전국재해구호협회가 진행하는 '2025 경북경남울산 등 산불 피해 긴급 모금' 행사에 자발적으로 참여했다. 이들은 순직한 소방 공무원 유가족 측에 1천만원, 산불피해 이재민 측에 1천만원을 전달해달라고 요청했다.",2025-03-26
"평일에 2만4000석 매진이라니, 삼성 '3경기 10홈런' 대폭발에 팬들도 흥분, 만원관중으로 답했다 [대구 현장]","[스타뉴스 | 대구=양정웅 기자] 삼성 라이온즈의 시즌 초반 거센 화력에 평일에도 '라팍'은 관중으로 가득 찼다. 삼성 구단은 26일 오후 6시 30분 대구 삼성 라이온즈 파크에서 열리는 NC 다이노스와 2025 신한 SOL Bank KBO 리그 정규시즌 홈경기의 모든 좌석(2만 4000석)이 매진됐다고 밝혔다. 삼성은 25일 경기까지 3전 전승을 거두고 있다. 이는 LG 트윈스와 함께 둘뿐인 전승 팀이다. 특히 삼성이 무서운 건 타선의 폭발력이 엄청나다는 점이다. 키움 히어로즈와 개막 2연전을 각각 13-5, 11-7로 승리한 삼성은 25일 NC전마저 14-5 대승을 거뒀다. 삼성은 2008년 이후 17년 만에 개막 3연승을 질주하게 됐다. 이로써 삼성은 첫 3경기에서 45안타와 10홈런을 집중시키며 무려 38점을 올렸다. 25일 기준 최저득점 1~4위인 한화 이글스와 롯데 자이언츠, SSG 랜더스와 NC의 득점을 다 합쳐도 40점이라는 점에서 삼성의 공격 생산력이 얼마나 무서운지 알 수 있다. 박진만(49) 삼성 감독은 초반 타자들의 폭발에 대해 ""선수들이 좋은 활약을 해줘서 이기니까 분위기를 타는 게 우리 장점이다. 젊은 선수들이 한번 분위기를 타면 걷잡을 수 없게 흐름을 타기 때문에, 기존 선수들에 젊은 선수들까지 같이 좋은 경기력을 보여주니까 좋은 게임을 했다""고 분석했다. 지난해 정규리그 2위, 한국시리즈 진출로 암흑기를 탈출한 삼성은 폭발적인 인기를 누리고 있다. 이미 개막 2연전 만원사례를 이뤘고, 여기에 평일인 수요일에 열리는 26일 경기마저도 모든 표가 팔리면서 삼성의 흥행을 알 수 있게 됐다. 삼성은 시리즈 첫날인 25일 경기를 14-5로 승리했다. 2-2로 맞서던 2회말 2번 이재현이 최성영의 8구째 바깥쪽 직구를 밀어쳐 오른쪽 담장을 넘어가는 3점 홈런을 터트리면서 삼성은 리드를 잡았다. 이어 4회말에는 주장 구자욱이 격차를 벌리는 스리런을 날리며 6점 차를 만들었다. 삼성은 6회말 상대 실책으로 한 점을 추가한 뒤, 김영웅이 우월 그랜드슬램을 폭발시키면서 13-4까지 달아났다. 여기에 8회말 박병호의 비거리 145m 초대형 솔로아치를 날리며 승부에 마침표를 찍었다.",2025-03-26
"[대구 리포트] 완전체 로테이션 구축하는 삼성, 원태인-레예스 주말 3연전 복귀 확정","삼성 원태인. 뉴시스


2008년 이후 17년 만에 개막 3연승을 거둔 삼성 라이온즈가 완벽한 선발로테이션을 꾸릴 수 있게 됐다. 원태인(25)과 데니 레예스(29)가 선발로테이션에 합류한다.

박진만 삼성 감독은 26일 대구 NC 다이노스전에 앞서 “선발로테이션이 정리됐다”며 “원태인과 레예스가 주말에 합류한다”고 밝혔다. 원태인은 29일, 레예스는 30일 잠실 두산 베어스전에 잇달아 선발등판할 예정이다.

원태인은 삼성의 에이스다. 지난 시즌 28경기에 선발등판해 1완투승을 포함해 15승6패, 평균자책점(ERA) 3.66을 기록하며 다승왕으로 등극했다. 2021년(14승)과 2022년(10승)에도 두 자릿수 승리를 따냈고, 4시즌 연속 규정이닝 3점대 ERA를 기록하며 안정감을 자랑했다. 지난해 한국시리즈(KS)에서 통증을 느꼈던 어깨 상태가 완전히 회복돼 정상 투구에 문제가 없다. 23일 퓨처스(2군)리그 KIA 타이거즈전에서도 3이닝 동안 50구를 투구하며 몸 상태 회복을 알렸다.

레예스 역시 지난 시즌 26경기에 선발등판해 11승4패, ERA 3.81을 기록한 삼성 선발진의 기둥이다. 특히 지난해 플레이오프(PO) 2경기, KS 1경기 등 가을야구 3경기에서 20.2이닝 1자책점(ERA 0.44)의 쾌투로 강렬한 인상을 남겼다. 올해 스프링캠프 막판이었던 2월 27일 중족골 미세 피로골절 진단을 받은 뒤 재활에 힘썼다. 25일 퓨처스리그 KT 위즈전에서 2.1이닝 동안 42구를 소화하며 담금질을 마쳤다.

삼성은 복귀 예정인 원태인과 레예스에 아리엘 후라도, 최원태, 이승현(좌완)을 더해 어디에도 밀리지 않는 선발로테이션을 꾸릴 수 있게 됐다. 박 감독은 “일단 원태인과 레예스의 첫 등판 때는 어느 정도 조절을 해줘야 하지 않겠나. 상황에 따라 투구수와 이닝은 조율할 것”이라고 밝혔다.

삼성 레예스. 사진제공｜삼성 라이온즈",2025-03-26
"‘3G 만에 10홈런’ 삼성 타선·라팍·2만 관중, 투수에겐 공포의 대상인 2025 대구 원정","상대 투수 입장에선 공포감이 느껴질 수밖에 없다! 삼성 라이온즈의 안방 대구삼성라이온즈파크가 ‘2025 신한 SOL 뱅크 KBO리그’ 초반 흥행몰이를 이끌고 있다. 22~23일 펼쳐진 키움 히어로즈와 개막 2연전이 모두 매진(2만4000석)된 데 이어 25~26일 벌어진 NC 다이노스와 주중 3연전 첫 2경기에도 연일 2만 명 넘는 관중이 몰렸다. 팬들의 성원에 삼성 선수단은 경기력으로 보답했다. 키움과 개막 2연전을 모두 쓸어 담은 데 이어 25일에도 승리를 챙기며 초반 순항을 거듭했다. ‘라팍’의 함성이 점점 더 커지는 이유는 경기 속 삼성의 승리공식에 숨어있다. 사자군단이 터트리는 ‘대포’가 개막전부터 화끈하게 위력을 떨치고 있다. 삼성은 25일까지 치른 3경기에서 무려 10개의 홈런을 생산했다. 올 시즌 3경기 만에 두 자릿수 홈런을 때린 팀은 삼성이 유일하다. 삼성은 22일 키움과 개막전부터 홈런쇼를 벌였다. 김헌곤과 구자욱이 시즌 첫 홈런을 날리며 화끈한 홈런 파티의 서막을 열었다. 이어 23일 경기에선 무려 3명의 타자가 4개의 홈런을 쏘아 올렸다. 르윈 디아즈는 멀티 홈런, 김영웅과 박병호는 시즌 1호 홈런을 터트렸다. 25일 NC 마운드를 상대로도 삼성의 배트는 불을 뿜었다. 구자욱, 김영웅, 박병호는 시즌 2호 아치를 그린 가운데 이재현도 시즌 첫 홈런을 때리며 홈런 퍼레이드에 합류했다. ‘야구의 꽃’인 홈런이 매 경기 터지다 보니 홈팬들로선 현장 직접 관람의 재미를 두 배로 느낄 수밖에 없다. 화끈한 대포가 연신 터지다 보니 ‘라팍’으로 향하는 팬들의 발걸음은 점점 더 많아지고, 또 바빠지고 있다. 25일 NC전의 관중은 2만1024명이었다. 주중 3연전의 첫 경기인 화요일 경기에 2만 명 넘는 관중이 입장하는 것은 결코 흔한 일이 아니다. 이뿐만이 아니다. 26일 NC전도 경기 개시 4시간30분 전인 오후 2시 무렵 이미 2만2901장의 표가 팔렸다. 대구 원정에 나서는 상대팀의 입장에선 ‘삼박자’가 두루 맞아떨어지는 공포심을 느낄 수밖에 없다. 연일 홈런쇼를 벌이는 삼성 타선, 타자친화형 구장인 라팍, 2만 명 이상 홈팬들의 압도적 응원이다. 삼성 타자들을 상대하는 원정팀 투수 입장에선 더 큰 부담감을 느낄 수 있다. 삼성은 올 시즌 대다수 전문가로부터 ‘5강 후보’로 평가받았다. 현재로선 그 예상이 전혀 어긋나지 않고 있다. 상대팀 투수들에게 공포의 대상이 되어가고 있는 홈구장의 이점을 삼성이 얼마나 길게 끌어안고, 멀찌감치 달려나갈 수 있을지 관심이 쏠린다.",2025-03-26
"타자들이 서로를 불태우는 팀, 삼성의 3경기 38득점 비결","삼성 김영웅
[진병두 마니아타임즈 기자] 2025시즌 개막 직후 KBO 리그를 뜨겁게 달구는 팀이 있다. 불과 3경기 만에 38점이라는 폭발적인 득점력을 선보인 삼성 라이온즈다.

그들의 방망이가 만들어내는 열기는 단순한 기술을 넘어 선수들 사이의 시너지에서 비롯되고 있다.

25일 대구 삼성 라이온즈 파크. NC 다이노스를 상대로 14-5 완승을 거둔 삼성은, 2008년 이후 17년 만에 개막 3연승을 달성했다. 이보다 더 인상적인 것은 키움과의 개막 2연전(13-5, 11-7)에 이어 3경기 연속 두 자릿수 득점이라는 화력 전시였다.

경기 흐름을 바꾼 건 매 순간 터진 결정적인 한 방이었다. 2-2 팽팽한 균형이 이어지던 2회말, 유격수 이재현이 상대 투수 최성영의 바깥쪽 직구를 정확하게 밀어쳐 우익 담장을 넘어가는 3점 홈런으로 리드를 가져왔다. 4회에는 구자욱의 3점포가 작렬하며 점수 차는 여섯으로 벌어졌다.

4점 차까지 추격해온 NC의 의지를 꺾은 건 6회말 김영웅의 한 방이었다. 만루 상황에서 우측 담장을 넘긴 그랜드슬램으로 승부의 추를 완전히 기울인 삼성은, 8회 박병호의 145미터짜리 대형 홈런으로 화력쇼의 마침표를 찍었다.

삼성 박병호
개막 3경기에서 45안타와 10홈런을 몰아친 삼성의 공격력은 리그 전체를 압도하고 있다. 실제로 25일 기준 최저득점 4개 팀(한화, 롯데, SSG, NC)의 득점을 모두 합쳐도 40점으로, 삼성의 38점에 간신히 앞서는 수준이다.

그랜드슬램을 터뜨린 김영웅은 선배들의 존재가 주는 심리적 안정감을 강조했다. 주장 구자욱은 분위기의 중요성을 인정하면서도 경계심을 잃지 않았다.

실제로 삼성에게는 경계해야 할 전례가 있다. 지난해 역시 개막 2연승으로 기분 좋게 출발했으나 곧바로 8연패에 빠진 쓰라린 기억이다.

타자들의 폭발적인 감각이 언제까지 이어질지는 누구도 장담할 수 없다. 하지만 서로가 서로에게 불을 붙이는 이 '분위기 야구'가 삼성의 진짜 무기라면, 그들의 질주는 당분간 계속될 지도 모른다.",2025-03-26
"구자욱, 1500안타 대기록 달성하고도 후배 이재현 향해 엄지척! “항상 더 잘하려고 노력하는 선수” [오!쎈 대구]","[OSEN=대구, 손찬익 기자] 프로야구 삼성 라이온즈의 ‘캡틴’ 구자욱(외야수)은 지난 25일 대구삼성라이온즈파크에서 열린 NC 다이노스와의 홈경기에서 만점 활약을 펼쳤다. 이날 경기 전까지 1498안타를 기록한 구자욱은 1회 중견수 희생 플라이로 타점을 올렸고 2회 중견수 방면 2루타를 때려냈다. 5-2로 앞선 4회 1사 1,2루 찬스에서 세 번째 타석에 들어선 구자욱. 추가 득점이 필요한 가운데 영양가 만점의 홈런을 작렬했다. NC 세 번째 투수 김태경과 볼카운트 2B-1S에서 4구째 포크볼을 잡아당겨 우월 3점 아치로 연결했다. 이로써 구자욱은 KBO리그 역대 48번째 1500안타의 주인공이 됐다. 삼성은 NC를 14-5로 꺾고 17년 만에 개막 후 3연승을 달렸다. 경기 후 취재진과 만난 구자욱은 개인 통산 1500안타 달성보다 이재현의 활약에 더욱 기뻐했다. 이재현은 2회 2사 1,2루 상황에서 NC 선발 최성영과 볼카운트 2B-2S에서 8구째 136km 짜리 직구를 공략해 오른쪽 담장 밖으로 날려 버렸다. 무엇보다 밀어쳐서 홈런을 만들어냈다는 게 긍정적인 요소였다. “오늘 타선이 골고루 잘 터져 너무 좋다. 한 가지 이야기하고 싶은 게 있다. (이)재현이가 겨우내 정말 열심히 준비했다고 생각하는데 오늘 좋은 결과를 내서 너무나 칭찬하고 싶다. 앞으로 더 좋은 선수가 될 거라 생각한다”. 구자욱의 말이다. 구자욱은 이재현이 현재의 모습에 안주하지 않고 더 높은 목표를 향해 나아가는 자세를 높이 평가했다. 그는 “워낙 좋은 재능을 가졌고 항상 더 잘하려고 노력하는 모습이 너무나 좋다. 주전 선수로서 느슨해질 수도 있지만 항상 묵묵하게 최선을 다한다. 유격수답게 수비진을 잘 이끈다. 팀내 선수 가운데 가장 고생하는 선수 가운데 한 명”이라고 했다. 흔히 유격수를 두고 ‘내야진의 사령관’이라고 표현한다. 구자욱은 “재현이에게 그라운드에서 대장처럼 행동해도 상관없다는 이야기를 자주 한다. 유격수는 가장 중요한 수비 포지션이다. 제가 재현이에게 그런 이야기를 자주 하니까 재현이도 책임감이 더 커진 것 같다. 경기 상황마다 선수들에게 설명하는 모습도 보기 좋고 선수들도 경기에 더 집중하고 있다”고 흐뭇한 미소를 지었다. 구자욱이 이재현의 활약을 자기 일처럼 기뻐하는 건 주장의 책임감에서 비롯된다. 팀보다 위대한 건 없다는 걸 누구보다 잘 아는 구자욱은 “올 시즌을 앞두고 다짐한 게 있다. 경기가 잘 풀리든 안 풀리든 항상 이기는 것만 생각하고 있다. 경기 시작 후 3시간 동안 팀 승리를 위해 집중하고자 한다”고 전했다. 삼성은 막강 화력을 앞세워 개막 후 3연승을 질주 중이다. 구자욱은 “현재 타격감보다 중요한 게 팀 분위기와 선수들의 열정이라고 생각한다. 방망이라는 게 좋을 때도 있고 그렇지 않을 때도 있다. 항상 똑같은 분위기로 144경기를 치르는 게 중요하다”고 강조했다. 구자욱은 개인 통산 1500안타 달성 소감에 대해 “경기를 계속 나갔기 때문에 이렇게 좋은 기록이 따라오는 거라고 생각한다. 첫 안타의 기억이 아직도 생생한데 세월이 정말 빠르다는 걸 느낀다. 1500안타를 달성해 기쁘고 더 많은 안타를 칠 수 있도록 노력하겠다”고 말했다. /what@osen.co.kr",2025-03-26
"'왕조시절'도 못해본 17년 만의 기록...팀타선 자체가 레전드, '충격과 공포'의 사자소굴, 라이온즈파크","[스포츠조선 정현석 기자]이쯤 되면 상대 팀 투수들로선 충격과 공포다. 타격 사이클을 끌어올리는 시기인 시즌 극 초반. 삼성 라이온즈 타선이 이례적으로 일찌감치 뜨겁게 타오르고 있다. 바록 단 3경기지만 거침 없이 홈런포를 앞세워 상대 마운드를 초토화 하고 있다. 25일까지 치른 3경기에서 삼성 팀 타격 기록은 놀랍다 못해 경이적이다. 팀 타율 0.398, 45안타, 10홈런, 38득점, 36타점, 장타율 0.735, 출루율 0.470, OPS 1.205. 3경기 모두 멀티 홈런을 기록하며 꼬박꼬박 두자릿수 득점을 올렸다. 경기 당 평균 득점이 무려 12.7점에 달한다. 투수들이 10점 이내로만 막으면 이긴다. 레전드 선수에게서나 볼 수 있는 수치. 삼성 타선의 위용이다. 상대 투수들은 죽을 맛이다. 홈런 잘 터지는 야구장을 가득 메운 홈팬들의 일방적인 응원의 함성 속에 가둬놓고 집단 린치를 하는 꼴. 숨 돌릴 여유가 없다. 실투는 용납이 안된다. 삼성 라인업에 김지찬 류지혁 정도를 제외하면 모두 다 담장을 넘길 파워맨들이다. 심지어 지난해 22홈런의 거포 이성규가 부상으로 빠져 있는 데도 이 정도다. 구자욱 김영웅 디아즈 박병호까지 무려 4명이 벌써 멀티홈런을 기록했다. 김헌곤 이재현도 손맛을 봤다. 칠 만한 데 아직 홈런 신고를 못한 선수는 강민호 정도 뿐이다. 백업에 윤정빈과 전병우도 언제든 담장을 넘길 수 있는 파워히터다. 그나마 홈런 공포가 조금은 덜한 김지찬 류지혁은 뜨거운 방망이와 발야구로 끊임 없이 출루하며 투수와 내야진을 흔들고 있다. 김지찬은 13타수8안타(0.615), 장타율 0.769, 출루율 0.643이다. 류지혁은 9타수5안타(0.556) 출루율 0.583. 팀 내 타율 1,2위를 달리고 있다. 한 팀에 4명의 타자가 3경기에서 2홈런을 친다는 건 가공할 만한 일이다. 두산과 롯데는 멀티홈런 선수는 커녕 팀 홈런이 하나도 없다. NC도 딱 하나 넘겼다. 벌써부터 라이온즈파크는 올시즌 가장 가고 싶지 않은 지옥의 원정길로 떠오르고 있다. 언제 홈런이 터질지 모르는 긴장감을 주말은 물론 평일조차 관중석을 거의 다 메운 채 쏟아내는 삼성 팬들의 열정적인 응원 열기 속에 '멘붕'이 오기 십상이다. 실제 '라팍 공포' 속 심리적 위축으로 평소 같은 정상적인 피칭을 못해 무너진 케이스도 벌써 나왔다. 22일 라팍에서 열린 삼성과의 개막전에 등판한 키움 새 좌완 외인 에이스 케니 로젠버그은 ""지나친 긴장"" 탓에 와르르 무너진 케이스. 3이닝 만에 8안타 8실점으로 패전투수가 됐다. 에이스가 일찌감치 무너지며 팀도 5대13으로 패했다. 시범 2경기 9이닝 3실점(2자책) 평균자책점 2.00. 뛰어난 직구 회전수와 체인지업 슬라이더 등 다양한 변화구로 큰 기대를 모은 선수의 붕괴. 양 벤치 모두 놀랐다. 삼성 박진만 감독은 ""로젠버그 투수가 시범 경기 때 좋길래 어떻게든 투구수라도 최대한 늘려 가급적 빨리 내려보내고 불펜진을 공략하는 것이 우리의 전략이었다. 우리가 잘 쳐서 일찍 내려갈 거라고는 솔직히 예상을 못 했다""고 털어놓았다. 키움 홍원기 감독도 ""라이온즈파크 개막전이라 그런지 더 긴장한 것 같더라. '어떤 구종을 구사했는지도 생각이 안 날 정도로 정신이 없었다'고 하더라""고 언급했다. 신구 조화 속에 가공할 타선의 힘을 과시하고 있는 삼성. 핵심 선발 원태인도, 데니 레예스도 불펜 필승조 오승환도 없는 개막 첫 턴이지만 무시무시한 타선의 힘으로 수월하게 연승을 달리고 있다. 개막 3경기 삼성의 팀 평균자책점은 5.67로 6위. 경기당 6점 가까이 내주는 셈이지만, 두배인 12점을 넘게 뽑아내니 불펜진에 조차 큰 부담을 주지 않고 손쉽게 승리한다. 타선의 힘으로 이룬 삼성의 개막 3연승은 무려 17년 만에 달성한 희귀 기록이다. 삼성 지난 2008년 3월29일 대구 시민구장에서 열린 KIA전 부터 같은 해 4월3일 잠실 LG전까지 5연승을 달린 바 있다. 주목할 점은 4년 연속 통합 우승의 위업을 달성했던 2011년~2014년 최 전성기 왕조시절에 조차 못해본 개막 3연승 기록이란 점이다. 지난 22일 키움과의 개막전 승리는 라이온즈파크 개장 후 첫 개막전 승리이자, 2015년 이후 10년 만에 삼성이 거둔 홈 개막전 승리였다. 기나긴 겨울을 지나 봄이 찾아오듯 '암흑기'란 인고의 세월을 견뎌내고 '왕조시대'의 꽃망울이 피어나기 직전의 희망적 조짐들이다.",2025-03-26
"'라팍 효과' 흠뻑 누리는 삼성라이온즈, 3경기 치렀지만···경기당 홈런 3.3개","2024년 팀 홈런 1위를 차지했던 삼성라이온즈가 이번 시즌 초반이지만, 타자 친화적인 홈구장의 효과 속 홈런 행진을 이어가고 있습니다.

김헌곤과 구자욱의 홈런으로 2025시즌 첫 경기를 치렀던 삼성은 키움히어로즈와의 2차전 디아즈의 멀티 홈런부터 김영웅과 박병호도 빠르게 마수걸이 홈런을 뽑으며 홈런이 많이 나오는 홈구장의 이점을 살려 승리를 이끌었습니다.

시즌 첫 야간경기였던 NC다이노스와의 주중 3연전 첫 경기에서도 이재현이 홈런포를 개시한 삼성은 구자욱과 김영웅, 박병호가 시즌 2번째 홈런을 쏘아 올리며 3경기 만에 팀 홈런 10개를 기록했습니다.

KIA타이거즈와 LG트윈스가 각각 8개와 7개로 추격 중이지만, 두 자릿수 홈런은 삼성이 유일합니다.

KBO리그 전체에서 8명의 선수가 2홈런을 기록 중인 가운데 삼성은 구자욱과 김영웅, 디아즈와 박병호까지 4명의 선수가 2개의 홈런으로 공동선두 중 절반에 삼성 선수의 이름이 올라갔습니다.

경기당 평균 3개 이상 담장을 넘긴 삼성은 팀타율도 4할에 육박하는 0.398, 타점과 안타도 모두 정상을 차지해 리그 초반 막강한 공격력을 뽐내는 중입니다.

시원한 홈런 행진 속 연승을 이어가는 삼성은 주중 평일 저녁 경기에도 2만 명이 넘는 관중이 찾아 뜨거운 야구 열기를 자랑하고 있습니다.

대구문화방송은 개막 4연승에 도전하는 삼성의 3월 26일 경기도 오후 6시 반부터 라디오로 중계방송합니다.



(사진 제공 삼성라이온즈)",2025-03-26
'홈런 공장장' 국민우익수 극찬했지만...난타전 기대한 호부지의 절망 [대구 현장],"[대구=스포츠조선 정재근 기자] ""주가가 하늘로 솟아올라 우주까지 가고 있다. 타격 코치가 좋으니…"" NC 다이노스 이호준 감독이 삼성 라이온즈 이진영 타격코치를 극찬했다. 이 감독은 난타전을 내심 기대했지만, 삼성의 타선은 생각보다 더 무시무시했다. 25일 대구 삼성라이온즈파크에서 열린 NC와 삼성의 경기에서 삼성이 홈런 4방을 터트리며 14대5로 승리했다. 이날 경기 전 삼성 이진영 타격코치가 NC 이호준 감독을 찾아가 인사했다. 개막 2연전에서 홈런 6개 포함 장단 34안타를 때려 낸 삼성 타선을 이끌고 있는 이 코치를 극찬한 이 감독은 ""우리 팀 타격도 올라오고 있어서 오늘 난타전을 예상한다""고 말했다. 이날 NC는 최성영을 선발로 내세웠다. 베테랑 이용찬과 이재학이 시즌 전 부상을 당해 당분간 1군 합류가 어려운 상황에서 최성영이 3선발로 나선 것. 최성영은 지난 해 24경기에서 2승 1세이브 1홀드 평균자책점 5.79를 기록했다. 삼성 선발은 최원태는 자유계약선수(FA)로 4년 최대 70억원에 삼성 유니폼을 입었지만, 시범경기에서 6⅔이닝 동안 5피안타(1홈런) 3볼넷 4실점 평균자책점 5.40의 부진한 모습을 보였다. 19일 퓨처스리그 경기에서도 2⅔이닝 9실점으로 흔들렸다. 지난 해 라팍에서 열린 7경기에서 14개의 홈런을 때려 낸 NC 타선이 최원태를 충분히 공략할 수 있다고 이호준 감독은 자신한 것. 이 감독의 기대감은 2회를 넘기지 못했다. NC가 1회초 2점을 뽑으며 먼저 앞서나갔지만 2회 이재현의 3점 홈런, 4회 구자욱의 3점 홈런, 6회 김영우의 만루홈런이 '펑펑펑' 터졌다. 8회에는 박병호가 비거리 145m의 엄청난 대형 솔로포를 터트리며 홈런쇼의 대미를 장식했다. NC 타선은 최원태를 상대로 5이닝 동안 4점을 뽑았지만, 활화산처럼 폭발한 삼성 타자들의 상대가 되지 못했다. 지난 시즌부터 삼성 타격코치를 맡은 이진영 코치는 88개(8위)에 그쳤던 팀 홈런 숫자를 단숨에 185개(1위)로 끌어 올렸다. 홈런에만 의존했던 팀 공격력이 올해는 더 업그레이드 됐다. 첫 3경기에서 무려 45안타(10홈런 포함)를 때려내며 38득점을 합작했다. 타자들의 타격 폼을 뜯어고치기 보다는 투수분석과 자기 스윙에 집중하게 만든 이 코치의 지도철학이 빛을 발하고 있다. 이 코치는 내년 열리는 월드베이스볼클래식(WBC)에 출전하는 야구대표팀의 타격 코치로도 선임된 상태다.",2025-03-26
