news_title,news_content,published_date
"롯데 계약금 3억 특급루키는 어디에…명장은 ""당장 1군에서 써도 된다""는데 왜 2군으로 보냈을까","[스포티비뉴스=잠실, 윤욱재 기자] ""당장 1군에서 쓸 수도 있죠"" 롯데는 2025 KBO 신인 드래프트에서 1라운드 전체 4순위로 좌완투수 김태현(20)을 지명했다. 김태현은 롯데 유니폼을 입자마자 1군 스프링캠프에 합류할 정도로 코칭스태프의 기대를 모았고 시범경기에서도 2경기에 나와 2⅓이닝 동안 '자책점 0'을 기록하면서 주목을 받았다. 구속은 140km 초반대를 형성했지만 김태형 롯데 감독이 ""한 몇 년 동안 선발투수를 한 선수 같다""라고 칭찬할 만큼 투구 내용이 좋았다는 평가다. 하지만 김태현은 끝내 개막 엔트리에 이름을 올리지 못했다. 김태현의 기량이 떨어져서 그런 것이 아니다. 롯데가 차세대 선발투수로 키우기 위해 장기적인 시선으로 바라보고 있어서다. 김태형 감독은 22일 잠실구장에서 열린 LG와의 개막전을 앞두고 ""김태현은 조금 더 준비가 필요할 것 같다""라면서 ""지금 당장 1군에서 써도 된다. 하지만 중간계투로 왔다갔다하는 것보다 선발투수로 키우는 것이 더 나을 것 같다""라고 김태현을 개막 엔트리에 넣지 않은 이유를 설명했다. 이왕 2군에서 시작하기로 했으니 아예 긴 호흡을 가져가기로 했다. 우선 최소 한 달, 길면 두 달 정도 몸 관리에 집중할 계획이다. ""당장 중간계투로 쓰는 것보다 준비를 착실하게 해서 1~2달 정도 시간을 두는 것이 맞는 것 같다""라는 김태형 감독은 ""일단 한 달 동안 잔류군에서 준비를 할 것이다. 당장 2군에서 등판은 없다""라고 밝혔다. 지난 해 1라운드 지명 신인 우완 전미르가 개막 엔트리에 승선, 중간계투로 시즌을 시작한 것과 달리 올해 1라운드 신인 김태현은 롯데가 차세대 선발투수감으로 점찍고 차근차근 육성의 스텝을 밟을 예정이다. ""공을 던지는 스타일을 보면 딱 선발 체질인 것 같다""라는 김태형 감독의 말에서도 김태현이 앞으로 롯데 미래를 책임질 선발투수로 클 재목임을 알 수 있게 한다. 롯데는 지난 해 신인 드래프트에서 김태현을 지명하면서 ""즉시전력감인 선발 자원""이라고 평가했다. 계약금은 3억원. 사령탑은 ""당장 1군에서 써도 된다""고 평가하지만 이미 롯데의 선발투수진은 찰리 반즈~터커 데이비슨~박세웅~김진욱~나균안이 채우고 있고 박진, 박준우 등 예비 선발 자원들도 있어 당장 선발로테이션에 진입하기는 어려운 상황이다. 그렇다고 중간계투로만 쓰자니 활용도가 애매할 수 있다. 김원중, 구승민, 김상수, 정철원 등 승리조가 버티고 있고 박진이 롱릴리프로 가세한 상태이며 좌완 불펜도 정현수, 송재영 등 2명이나 포진하고 있다. 이제 프로 무대에 데뷔하는 20살 루키에게 중책을 맡기는 것보다는 2군에서 '선발 수업'을 착실히 진행하는 것이 낫다는 계산이다.",2025-03-22
"'실책→실책→실점→실책→실점'…'9개' 시범경기 실책 1위였던 롯데, 개막전부터 자멸했다 [MD잠실]","[마이데일리 = 잠실 박승환 기자] '실책-실책-실책' 롯데 자이언츠는 22일 서울 잠실구장에서 열린 2025 신한은행 SOL Bank KBO리그 LG 트윈스와 정규시즌 개막전 원정 맞대결에서 2-12로 무릎을 꿇었다. 이날 오후 12시 16분 '엘롯라시코' 라이벌 맞대결이 열리는 2만 3750장의 티켓이 모두 팔려나갔다. 지난해 프로 스포츠 사상 최초로 1000만 관중 관중을 돌파했던 뜨거운 열기가 이어진 셈. 1루 쪽에는 LG 팬들이 가득 들어찼고, 3루 쪽에는 롯데 팬들이 운집했다. 그런데 양 팀의 경기력은 극과 극이었다. 롯데는 2024시즌에 앞서 KBO 최초로 8년 연속 한국시리즈 무대를 밟은 '명장' 김태형 감독에게 지휘봉을 안겼다. 어떻게든 성적을 내겠다는 의지였다. 하지만 시즌 초반부터 주축 선수들이 부상을 당하는 등 롯데는 지난해에도 가을 잔치의 초대를 받지 못했고, 2017년 이후 7년 연속 포스트시즌 진출에 실패했다. '8888577'이라는 비밀번호로 불린 암흑기를 되풀이 하는 순간이었다. 그래도 성과는 분명히 있었다. 윤동희, 고승민, 나승엽, 황성빈까지 '윤고나황'으로 불리는 주축 선수들의 발굴. 이에 김태형 감독과 롯데는 올해 어떻게든 포스트시즌에 진출해야 한다는 목표를 안고 시즌을 시작했는데, 첫 날부터 경기력에는 아쉬움이 짙었다. 롯데는 이번 시범경기에서 2승 2무 4패로 공동 8위에 머물렀는데, 그 배경에는 10개 구단 중 가장 많은 9개의 실책이 숨어 있었다. 그리고 이 무더기 실책은 정규시즌으로도 이어졌다. 롯데는 1회 경기 시작부터 '좌승사자' 찰리 반즈가 김현수와 오스틴에게 연속 2루타를 허용하며 선취점을 내주더니, 문보경을 상대로 우익수 방면에 스리런홈런을 허용하며 0-3으로 끌려갔다. 그리고 3회에도 반즈가 좀처럼 안정을 찾지 못하면서 롯데는 4점을 더 헌납했고, 사실상 경기 초반부터 승기를 빼앗겼다. 하지만 롯데는 포기하지 않았다. 4회초 공격에서 빅터 레이예스의 2루타와 윤동희, 전준우의 연속 볼넷으로 만들어진 만루 찬스에서 손호영이 2타점 적시타를 터뜨리며 간격을 5점차로 좁혔다. 쉽지는 않지만, 충분히 LG의 뒤를 쫓아갈 수 있는 여건을 마련했는데, 이후 롯데가 스스로 무너져내렸다. 추가 실점 없이 없어야 LG를 쫓아갈 수 있는 상황이었던 4회말. 1사 주자 없는 상황에서 문보경이 친 평범한 땅볼에 1루수 나승엽이 포구 실책을 범하며 주자를 내보냈다. 문제는 여기서 실책이 그치지 않았다는 점. 포수 유강남의 포일로 주자가 스코어링 포지션에 안착했고, 두 개의 실책은 곧바로 실점으로 연결됐다. 이뿐만이 아니었다. 5회말 1사 1, 2루의 위기에서는 롯데의 바뀐 투수 송재영이 김현수를 상대로 2루수 방면에 땅볼을 유도했다. 김현수의 경우 주력이 뛰어나진 않은 선수로 2루수-유격수-1루수로 이어지는 병살타가 유력한 상황이었다. 그런데 여기서 또다시 어처구니 없는 상황이 발생했다. 이번엔 고승민이 평범한 땅볼을 잡아낸 뒤 유격수 박승욱에게 공을 건네는 과정에서 악송구를 범한 것이다. 이 또한 당연히 실점으로 연결됐다. 고승민의 송구가 유격수 박승욱의 키를 넘겨 빠지게 됐고, 이때 LG의 2루 주자였던 구본혁이 홈을 향해 내달리며 어느새 간격은 2-9까지 벌어졌다. 이후 롯데는 완전히 추격의 의지가 꺾였고, 8회말 수비에서 3점을 추가로 헌납하며 2-12로 완패했다. 정규시즌 개막 첫 경기로 모든 것을 평가할 순 없지만, 이날 롯데의 경기력은 분명 아쉬움이 컸다. 야구는 공격과 수비, 주루 플레이의 3박자가 매우 중요한데, 롯데는 정규시즌 첫 경기에서 가장 큰 문제점으로 지적받아 온 수비에서 전혀 나아진 모습을 보여주지 못했다. 롯데가 개막전에서 완벽하게 무릎을 꿇을 수밖에 없었던 이유다.",2025-03-22
"문보경에 KBO 1호 홈런 헌납...롯데 에이스 반즈, 개막전서 3이닝 7실점 부진","2025 개막전 롯데 선발은 반즈. 사진[연합뉴스]
롯데 자이언츠의 에이스 찰리 반즈(29)가 2025 시즌 개막전에서 예상치 못한 혹독한 신고식을 치렀다.

반즈는 22일 서울 잠실구장에서 열린 LG 트윈스와의 프로야구 개막전에 선발 등판해 3이닝 동안 8안타(1홈런)와 3볼넷을 허용하며 7실점하는 부진한 모습을 보였다. 이는 2023년 6월 24일 LG전(2⅓이닝 4실점) 이후 그의 한 경기 최소 이닝 기록이다.

시범경기에서 4이닝 무실점으로 기대를 모았던 반즈는 이날 LG 타선의 매서운 집중력 앞에 고개를 숙였다.

경기 초반부터 난관에 봉착한 반즈는 1회, 1사 후 김현수와 오스틴 딘에게 연속 2루타를 맞아 선취점을 내줬다. 이어 문보경에게는 2스트라이크 유리한 카운트에서 제대로 낙차하지 않은 슬라이더를 던졌다가 2점 홈런을 허용했다. 이는 올 시즌 KBO리그의 첫 번째 홈런이 됐다.

2회에는 두 명의 주자를 내보냈으나 가까스로 실점을 면한 반즈는 3회에 완전히 무너졌다. 문보경과 오지환에게 연속 안타를 맞은 데 이어, 송찬의의 희생 번트로 만들어진 1사 2, 3루 상황에서 박동원에게 볼넷을 내주며 만루 위기를 자초했다.

2025 개막전 롯데 선발은 반즈. 사진[연합뉴스]
박해민을 삼진으로 잡아내며 한 숨 돌리는 듯했으나, 구본혁에게 밀어내기 볼넷을 내준 데 이어 홍창기 타석에서는 폭투로 1점을 추가로 허용했다. 이어 홍창기에게 우중간을 가르는 2타점 2루타까지 맞으며 완전히 무너졌다.

결국 반즈는 4회 시작과 함께 김강현에게 마운드를 넘겼다. 이날 그는 총 81개의 투구 수를 기록했으며, 직구(25구)와 커브(30구), 슬라이더(17구), 투심패스트볼(9구)을 구사했다. 직구 최고 구속은 146km까지 나왔으나, 제구력이 크게 떨어지며 고전했다.",2025-03-22
찰리 반즈 호된 신고식…롯데 3년 연속 개막전 패배,"‘좌승사자’ 찰리 반즈가 호된 신고식을 치르며 올 시즌을 시작했다. 롯데 자이언츠는 개막전에서 대패하면서 3년 연속 개막전 패배의 쓴맛을 봤다. 반즈는 22일 서울 잠실구장에서 열린 2025 신한 SOL 뱅크 KBO리그 LG와의 개막전에 선발 등판해 3이닝 동안 홈런 1개 포함 8개의 안타를 내주고 3볼넷 7실점으로 부진했다. 81개의 공을 던져 직구 최고 구속은 시속 146㎞까지 나왔지만 제구가 불안했다. 개막 전부터 불안 요소로 꼽혔던 수비는 실책 3개를 저질렀고, 마운드의 투수들은 사사구 7개를 내줘 아직 영점이 잡히지 않은 모습을 노출했다. LG 타선은 높은 집중력으로 반즈를 초반부터 강하게 압박했다. 반즈는 1회 말 김현수와 딘에게 연속 2루타를 맞아 선취점을 내줬다. 이어 문보경에게 2점 홈런을 얻어맞고 1회부터 수난을 겪었다. 2회 말 만루 위기는 무실점으로 넘겼지만, 3회말 만루에서 결국 4점을 내줬다. 반즈는 4회 김강현에게 마운드를 넘겼다. 김강현과 송재영 박준우 김상수가 마운드를 이어받았지만 추가로 5실점 해 2-12로 크게 패했다. 롯데는 3년 연속 개막전에서 고개를 숙였다. 롯데는 4회 초 좌중간을 가르는 레이예스의 2루타와 윤동희 전준우의 연속 볼넷으로 만든 만루 찬스에서 손호영의 2타점 적시타가 터졌다. 하지만 후속타 불발로 추가 득점에는 실패했다. 롯데 타선이 전반적으로 아쉬운 모습을 보였지만 손호영이 4타수 2안타 2타점을 올리며, 시범경기와는 달리 좋은 타격감을 보여줬다. 지난 시즌에 이어 올 시즌도 안타왕을 노리는 레이예스가 4타수 2안타를 기록했다. 롯데는 23일 LG와의 개막 2차전에 토종 에이스 박세웅을 선발 등판시키며 설욕전을 노린다. LG는 손주영을 선발 투수로 내세운다. 한편 올해 출범 44년을 맞은 프로야구는 3년 연속 개막전 전 구장 매진 기록을 달성했다. KBO에 따르면 올 시즌 개막전 총관중 수는 10만 9950명으로 2019시즌 개막전 관중 11만 4021명에 이어 두 번째로 많은 관중이다. 지난해 사상 최초 1000만 관중을 돌파한 KBO는 올해도 최다 관중 경신을 노린다.",2025-03-22
손호영-우강훈 개막전서 웃었다…지난해 맞트레이드 상대,"개막전 9회 롯데 타자와 LG 투수로
손호영 유격수 내야 안타로 출루
우강훈 1이닝 무실점으로 승리 지켜
롯데 손호영과 LG 우강훈이 운명적으로 만났다.

시범경기 기간 몸이 덜 풀린 모습을 보여 우려를 산 손호영이 프로야구 정규리그 첫 경기에서 4타수 2안타 2타점 올리는 좋은 타격감을 보여줬다. 롯데 자이언츠 제공

21일 잠실구장에서 열린 프로야구 롯데와 LG의 개막전 9회초 롯데 마지막 공격에 손호영이 선두타자로 나섰다. 2-12로 롯데가 뒤진 상황에서 경기를 마무리하기 위해 등판한 LG 투수는 우강훈이었다.

타석의 손호영과 마운드의 우강훈. 지난 시즌 개막전에 손호영은 LG, 우강훈은 롯데 유니폼을 입고 있었지만 3월 30일 맞트레이드로 유니폼을 바꿔 입었다.

당시 롯데가 왜 트레이트를 했는지 의문을 표시하는 목소리가 많았다. 우강훈은 최고 150㎞의 강속구를 던지는 우완 사이드암 투수. 거기다 군 문제를 해결한 22살의 유망주였다. 반면 손호영은 가능성은 인정받았지만 만개하지 못했던 30살의 내야수였다.

그만큼 롯데는 내야 보강이 절실했다.

대부분 롯데가 ‘손해 보는 장사’라고 평가했지만 롯데 유니폼을 입은 손호영은 알토란 같은 활약으로 우려를 불식시켰다.

그런 손호영과 우강훈이 올 시즌 개막전에서 만났다. 우강훈은 손호영에게 초구 149㎞의 강속구를 스트라이크 존에 집에 넣었다. 2구 다시 147㎞의 강속구를 던졌지만 손호영의 방망이에 걸렸다. 유격수 옆 내야 안타. 손호영은 웃었다.

우강훈은 손호영을 내야 안타로 내보냈지만 후속타자 정보근에게 병살타를 유도해 가볍게 투아웃을 잡아내고 마지막 한태양을 유격수 땅볼로 돌려세워 1이닝을 깔끔하게 막았다. 우강훈도 웃었다.",2025-03-22
"""15승은 해줬으면 하는 바람""…LG 1선발 치리노스 '151km' 강속구 앞세워 QS, 염갈량 기대 부응 [잠실 라이브]","(엑스포츠뉴스 잠실, 박정현 기자) LG 트윈스 외국인 투수 요니 치리노스가 1선발다운 투구를 선보였다. 치리노스는 22일 잠실구장에서 열린 '2025 신한 SOL Bank KBO 리그' 롯데 자이언츠와 시즌 개막전에서 선발 등판했다. 이날 최종 성적 6이닝 5피안타 8탈삼진 3볼넷 2실점으로 KBO리그 데뷔전부터 인상적인 활약을 펼쳤다. 투심 패스트볼 최고 구속은 시속 150km을 기록했다. 치리노스는 염경엽 LG 감독과 팀이 많은 기대를 하는 1선발이다. 메이저리그에서 20승을 기록하는 등 풍부한 경험이 장점이다. 또 다른 외국인 투수 엘리에이저 에르난데스와 함께 원투펀치로서 선발진 한축을 맡아주길 원한다. 염 감독은 경기 전 ""치리노스에게 기대보다는 15승 정도 해줬으면 하는 바람이다""고 기대감을 드러냈다. 이날 치리노스는 황성빈(중견수)-고승민(2루수)-나승엽(1루수)-빅터 레이예스(좌익수)-윤동희(우익수)-전준우(지명타자)-손호영(3루수)-유강남(포수)-박승욱(유격수)으로 구성된 롯데 타선을 상대했다. 시작은 산뜻했다. 1회초 선두타자 황성빈 상대 포수 스트라이크 낫아웃 삼진을 잡아내며 힘차게 출발했다. 후속타자 고승민과 나승엽에게는 모두 주무기 투심 패스트볼을 활용해 2루수 땅볼을 유도해 이닝을 끝냈다. 타선은 첫 출발에 나선 치리노스를 지원했다. 1회말 1사 후 김현수가 2루타로 1사 2루 득점권 기회를 만들었다. 이후 오스틴 딘이 1타점 2루타를 쳐 1-0 선취점을 뽑았다. 후속타자 문보경은 롯데 선발 반즈의 슬라이더를 때려 2점 홈런으로 3-0을 만들었다. 득점 지원을 얻은 치리노스는 더욱 힘을 냈다. 2회초 1사 후 윤동희와 전준우에게 연속 안타를 맞아 1사 1,2루에 처했지만, 손호영을 스윙삼진으로 잡아낸 뒤 유강남을 중견수 뜬공으로 처리해 실점하지 않았다. 잠시 흔들렸던 치리노스는 이내 안정감을 되찾았다. 3회초 박승욱과 황성빈을 모두 스윙삼진으로 처리한 뒤 고승민을 유격수 파울 플라이로 돌려세워 무실점 투구를 이어갔다. 3회까지 투구수 단 39개로 압도적인 투구를 선보였다. LG 타선은 다시 한 번 치리노스에게 힘을 실어줬다. 3회말 2사 만루에서 구본혁의 밀어내기 볼넷, 반즈의 폭투, 2사 2,3루에서 홍창기의 2타점 2루타 등에 힘입어 4점을 추가. 7-0으로 달아났다. 첫 실점은 4회초였다. 1사 후 레이예스에게 2루타를 맞은 뒤 윤동희와 전준우에게 연속 볼넷을 허용해 1사 만루에 처했다. 이후 손호영에게 1타점 2루타를 맞아 7-2가 됐다. 치리노스는 실점 후 유강남에게 우전 안타를 내줘 1사 만루에 몰렸으나 박승욱을 스윙삼진, 황성빈을 포수 파울 플라이로 돌려세워 추가 실점을 막았다. LG는 4회말 송찬의의 1타점 적시타, 5회말 상대 수비 실책을 틈타 한 점을 더 추가해 8-2로 도망갔다. 치리노스는 5회초 롯데 상위 타선 고승민(스트라이크 낫아웃 삼진)-나승엽(3루수 플라이)-레이예스(2루수 땅볼)를 모두 돌려세우며 승리 투수 요건을 채웠다. 경기의 반환점을 돈 6회초에도 마운드에 오른 치리노스. 1사 후 전준우에게 볼넷을 허용했지만, 후속타자를 손호영과 유강남을 모두 삼진으로 처리해 끝까지 압도적인 투구를 선보였다. 이후 7회초 시작과 함께 구원 투수 김진성과 교체돼 이날 등판을 끝냈다. 사진=잠실, 박지영 기자",2025-03-22
"LG 새 외인 치리노스, 개막전부터 103구 역투…6이닝 2실점","[서울=뉴시스]박윤서 기자 = 프로야구 LG 트윈스의 새 외국인 투수 요니 치리노스가 정규시즌 개막전에서 강렬한 첫인상을 남겼다. 치리노스는 22일 잠실구장에서 열린 롯데 자이언츠와의 2025 신한 쏠뱅크 KBO리그 정규시즌 개막전에 선발 등판해 6이닝 5피안타 3사사구 8탈삼진 2실점으로 호투했다. 지난해 11월 LG와 총액 100만 달러에 계약한 치리노스는 올해 시범경기 2경기에서 8이닝 9피안타(1피홈런) 5실점으로 흔들렸으나 이날 개막전 선발 중책을 맡았다. 1회 황성빈을 포수 스트라이크아웃 낫아웃으로 처리한 치리노스는 후속 타자 고승민과 나승엽을 연거푸 땅볼로 정리하며 순조롭게 출발했다. 치리노스는 2회 선두 타자 빅터 레이예스를 좌익수 뜬공으로 처리한 뒤 윤동희와 전준우에게 연속 안타를 허용해 1, 2루 위기에 처했다. 이후 치리노스는 손호영을 헛스윙 삼진으로 돌려세운 후 유강남을 중견수 뜬공으로 유도해 고비를 넘겼다. 3회 박승욱과 황성빈을 연이어 삼진, 고승민을 유격수 뜬공으로 막아낸 치리노스는 4회 주춤했다. 치리노스는 선두 타자 나승엽의 땅볼 타구를 직접 처리한 후 빅터 레이예스에게 2루타, 윤동희와 전준우에게 연달아 볼넷을 헌납했다. 1사 만루에 몰린 치리노스는 손호영에게 2타점 적시타를 얻어맞고 실점을 남겼다. 후속 타자 박승욱과 황성빈은 각각 헛스윙 삼진, 포수 파울 플라이로 봉쇄하며 추가점을 내주지 않았다. 치리노스는 5회 안정감을 되찾았다. 고승민을 스트라이크아웃 낫아웃, 나승엽을 3루수 뜬공으로 묶은 치리노스는 레이예스까지 2루수 땅볼로 처리했다. 6회 1사에서는 풀카운트 끝에 전준우에게 볼넷을 줬지만, 손호영과 유강남을 각각 헛스윙 삼진, 스트라이크아웃 낫아웃으로 막아냈다. 첫 등판에서 투구수 103개를 소화한 치리노스는 7회 김진성과 교체돼 경기를 마무리했다. 경기 전 LG 염경엽 감독은 올 시즌 치리노스가 15승을 해줄 것으로 기대했는데, 치리노스는 KBO리그 데뷔전에서 쾌투를 펼치며 승리 투수 요건을 충족했다. 반면 KBO리그에서 4번째 시즌을 맞은 롯데 자이언츠의 에이스 찰리 반즈는 난타를 당하며 무너졌다. 3회까지 무려 81개의 공을 던졌고, 안타 8개(1피홈런)와 사사구 3개를 내줘 7실점을 남겼다.",2025-03-22
좌승사자 반즈 휘청…롯데 개막전 안 풀리네,"1회말 연속 2루타 내주며 선취점 내줘
문보경에 2점 홈런 얻어맞아 흔들려
2회 말과 3회 말 연속 만루 위기 허용
“좌승사자 찰리 반즈 답지 않네”

22일 서울 잠실구장에서 열린 롯데 자이언츠와 LG의 프로야구 개막 1차전 선발 투수로 등판한 찰리 반즈가 역투하는 모습. 롯데자이언츠 제공

롯데 자이언츠 반즈는 22일 서울 잠실구장에서 열린 2025 신한 SOL 뱅크 KBO리그 LG와의 개막 1차전 선발 투수로 등판했지만, 경기 초반부터 크게 흔들리며 3이닝 만에 마운드를 내려왔다. 3이닝 동안 반즈는9피안타 3볼넷 2탈삼진 했다. 81개의 공을 던졌다.

첫 이닝부터 반즈는 크게 흔들렸다. 1회 말 LG 2번 타자 김현수에게 좌익수 왼쪽 2루타를 허용했다. 이어 타석에 오른 오스틴에게 연속 2루타를 내주며 선취점을 내줬다. 이어 반즈는 문보경에게 2점 홈런을 얻어맞았다.

2회말와 3회 말에도 연이어 만루 위기를 맞았다. 2회 말에는 추가 실점을 허락하지 않았지만, 3회 말에는 추가로 4점을 내줬다. 롯데는 반즈 대신 4회 말 김강현을 마운드에 올렸다.

롯데는 4회 초 좌중간을 가르는 레이예스의 2루타를 시작으로 윤동희와 전준우가 볼넷으로 출루했다. 이어 타석에 오른 손호영의 안타로 2점을 따라잡았지만, 4회 말 다시 1점 내주며 5회 초 현재 2-8로 6점 뒤지고 있다.",2025-03-22
"'롯데 에이스' 반즈, 개막전부터 3이닝 7실점 부진","(서울=연합뉴스) 이대호 기자 = 프로야구 롯데 자이언츠 에이스 찰리 반즈(29)가 개막전부터 뭇매를 맞았다. 반즈는 22일 서울 잠실구장에서 열린 LG 트윈스와 프로야구 개막전에 선발 등판해 3이닝 8피안타(1홈런) 3볼넷 2탈삼진 7실점으로 부진했다. 지난 2023년 6월 24일 LG전(2⅓이닝 4실점) 이후 한 경기 최소 이닝 소화다. 반즈는 올해 시범경기 한 차례 등판에서 4이닝 무실점으로 깔끔하게 던졌다. 그러나 LG 타선의 집중력 앞에 무릎을 꿇었다. 반즈는 1회부터 수난을 겪었다. 1사 후 김현수와 오스틴 딘에게 연속 2루타를 맞고 선취점을 내줬고, 문보경에게는 2스트라이크에서 밋밋한 슬라이더를 던졌다가 2점 홈런을 허용했다. 올 시즌 KBO리그 1호 홈런 허용이다. 2회에도 주자 2명을 내보냈으나 무실점으로 겨우 넘긴 반즈는 3회 완전히 무너졌다. 문보경과 오지환에게 연속 안타를 맞고, 송찬의의 희생 번트로 맞은 1사 2, 3루에서는 박동원에게 볼넷을 허용해 모든 베이스를 채웠다. 박해민을 삼진으로 돌려세워 한숨을 돌리는 듯했지만, 구본혁에게 밀어내기 볼넷을 내주고 홍창기 타석에서 폭투로 1점을 허용한 뒤 우중간 2타점 2루타를 두들겨 맞았다. 결국 반즈는 4회 시작과 동시에 김강현에게 마운드를 넘겼다. 반즈의 투구 수는 81개였고, 직구(25구)와 커브(30구), 슬라이더(17구), 투심패스트볼(9구)을 던졌다. 직구 최고 시속은 146㎞까지 나왔지만, 제구가 말을 듣지 않았다. 4bun@yna.co.kr",2025-03-22
시범경기 9푼이→7번 조정→롯데 시즌 첫 타점...발등 발판 만든 손호영[IS 잠실],"'9푼이' 손호영(31)이 2025시즌 롯데 자이언츠 첫 득점을 이끌었다. 

손호영은 22일 서울 잠실구장에서 열린 2025 KBO리그 LG 트윈스와의 개막전에 7번 타자·3루수로 선발 출전, 소속팀이 2-7로 지고 있던 상황에서 추격 불씨를 살리는 2타점 적시타를 쳤다. 

롯데는 선발 투수 찰리 반즈가 3회까지 7점을 내주며 끌려갔다. 타선은 LG 선발 투수 요니 치리노스를 상대로 3이닝 동안 침묵했다. 

롯데는 4회 초 반격했다. 1사 주자 없는 상황에서 4번 타자 빅터 레이예스가 좌중간 2루타를 쳤고, 후속 타자 윤동희와 전준우는 연속 볼넷을 얻어내며 만루를 만들었다. 

타석엔 손호영. 원래 지난 시즌 내내 3번 타자로 나선 선수지만, 시범경기에서 타율 0091(22타수 2안타)에 그치며 7번까지 밀렸다. 손호영은 2회 1사 1·2루 기회에서 치리노스의 몸쪽(우타자 기준) 낮은 코스 변화구에 헛스윙 삼진을 당했다. 

하지만 이 상황에서 손호영이 '반등 신호탄'을 쐈다. 볼카운트 0볼-1스트라이크에서 투심 패스트볼을 공략해 좌전 안타를 치며 주자 레이예스와 윤동희를 홈으로 불러들였다. 

경기 전 김태형 감독은 ""타순이 내려갔다고 편안하 할 순 없겠지만, 그게 더 괜찮을 거 같아서 변화를 줬다""라고 했다. 그러면서 ""오늘은 치는 걸 보니 괜찮더라""라고 전한 바 있다. 롯데는 여전히 5점 차로 밀려 있지만, 손호영이 자신감을 찾을 계기를 만든 건 고무적이다.  

잠실=안희수 기자 anheesoo@edaily.co.kr",2025-03-22
