news_title,news_content,published_date
"'송구 실책→5사사구→6실점' 악몽의 8회초, 2년 차 영건 QS 호투에도 좌절한 키움 [고척 현장]","(엑스포츠뉴스 고척, 유준상 기자) 키움 히어로즈가 한순간에 무너지면서 5연승 도전에 실패했다. 문제는 사사구였다. 홍원기 감독이 이끄는 키움은 30일 서울 고척스카이돔에서 열린 2025 신한 SOL Bank KBO리그 SSG 랜더스와의 시즌 3차전에서 2-8로 패배했다. 연승 행진을 '4'에서 멈춘 키움의 시즌 성적은 4승4패(0.500)가 됐다. 문승원과 선발 맞대결을 펼친 2년 차 우완 영건 김윤하는 제 몫을 다했다. 6이닝 3피안타(1피홈런) 2사사구 3탈삼진 2실점으로 올 시즌 개인 첫 퀄리티스타트(선발 6이닝 이상 3자책점 이하)를 달성했다. 하지만 타자들과 불펜투수들의 부진으로 시즌 2패째를 떠안았다. 두 번째 투수 원종현이 7회초를 무실점으로 틀어막은 가운데, SSG 쪽으로 승부의 추가 기울어진 건 키움이 1-2로 끌려가던 8회초였다. 세 번째 투수 이강준이 선두타자 최지훈에게 안타를 내준 데 이어 무사 1루에서 정준재의 번트 시도 때 1루 송구 실책을 범했다. 그러면서 상황은 무사 2·3루가 됐다. 득점권 위기에 몰린 이강준은 기예르모 에레디아를 사구로 내보냈다. 그러자 키움은 전준표를 올려 실점을 최소화하고자 했다. 하지만 전준표는 한유섬, 박성한 두 타자를 밀어내기 볼넷으로 내보내면서 아웃카운트를 1개도 채우지 못했다. 이어진 무사 만루에서 김연주가 올라왔지만, 최상민과 오태곤에게 각각 사구, 밀어내기 볼넷을 내주면서 두 팀의 격차는 5점 차까지 벌어졌다. 김연주는 이지영의 삼진 이후 1사 만루에서 박지환에게 1타점 희생플라이를 허용했고, 최지훈에게 1타점 적시타를 맞았다. 2사 2루에서 정준재의 우익수 뜬공으로 이닝이 끝났으나 두 팀의 거리는 7점 차까지 벌어졌다. 8회초에만 6실점한 키움은 희망의 끈을 놓지 않았다. 8회말 2사 1·2루에서 최주환의 1타점 적시타로 추격에 나섰다. 그러나 추가점 없이 이닝을 마감했고, 9회말에도 무득점에 그치면서 6점 차 패배를 받아들여야만 했다. 키움은 22~23일 대구 삼성 라이온즈전에서 2경기 도합 24실점으로 불안한 출발을 알렸으나 이후 조금씩 안정감을 찾는 듯했다. 특히 4연승 기간 투수들의 호투가 돋보였다. 27일 광주 KIA 타이거즈전(3실점), 28일 SSG전(3실점), 29일 SSG전(1실점)까지 3실점 이하로 상대 타선을 봉쇄했다. 그러나 이날 경기에서는 연이은 사사구에 와르르 무너진 키움 마운드다. 한편 정규시즌 개막 후 3월 8경기에서 4승을 수확한 키움은 4월 1~3일 서울 잠실야구장에서 두산 베어스와 주중 3연전을 갖는다. 이후 홈으로 돌아와 NC 다이노스와 주말 3연전을 치른다. 사진=엑스포츠뉴스 DB",2025-03-30
"死구, 볼넷, 死구, 볼넷…키움, 악몽의 8회","8회 무사 만루, 키움의 지옥이 시작됐다. 송성문의 시즌 1호 홈런으로 기분 좋게 경기를 풀어가던 키움은 8회 SSG의 밀어내기 득점으로만 4점을 잃으며 자멸했다. 한순간의 실책이 불러온 커다란 패배였다. 키움은 30일 서울 고척스카이돔에서 열린 SSG와의 경기에서 2-8로 졌다. 선발 투수 김윤하가 6이닝 2자책점으로 퀄리티 스타트를 기록했지만 불펜에서 사사구를 남발하며 와르르 무너졌다. 4연승을 달리며 질주하던 키움은 잠시 멈춰 섰다. 김윤하는 1회 SSG에 선취점을 내어줬으나 3~5회를 모두 삼자범퇴로 막으며 경기에 적응해 나갔다. 4회 송성문의 시즌 1호 홈런이 승부를 원점으로 돌리며 고척 홈 팬들의 함성을 높였다. 키움은 6회부터 흐름을 급격히 빼앗겼다. SSG가 뜬공을 연발하며 고전하고 있을 때 한유섬이 큼지막한 솔로 홈런으로 타점을 추가했다. 한유섬은 6회 2사 주자 없는 상황에서 김윤하의 직구를 받아쳐 중앙 담장을 넘겼다. 비거리는 125m였다. SSG가 2-1로 리드를 되찾았다. 이후 키움에 고난의 8회가 찾아왔다. SSG가 무사 만루를 만든 뒤 밀어내기 득점을 추가하며 승리를 굳혔다. 김윤하와 원종현에 이어 마운드에 오른 이강준은 시속 150㎞가 넘는 강한 공으로 기선을 제압했으나 정준재의 번트 타구를 제대로 처리하지 못했다. 이후 에레디아를 몸에 맞는 볼로 출루시키며 무사 만루를 만들었다. 이강준은 한 명도 아웃시키지 못한 채 마운드를 내려왔다. 구원 등판한 전준표는 한유섬과 박성한에게 볼넷을 허용하며 연달아 밀어내기 득점으로 2점을 내어줬다. 전준표의 배턴을 이어받은 김연주는 최상민에게 몸에 맞는 볼을 던지고 오태곤을 볼넷으로 출루시켜 또 2점을 잃었다. 김연주는 가까스로 이지영을 삼진으로 잡아 8회 첫 아웃 카운트를 만들었다. 그러나 키움의 마운드는 무너지고 있었다. 박지환의 희생 플라이와 최지훈의 적시타가 SSG의 점수를 추가했다. 정준재의 뜬공이 잡히며 기나긴 8회가 끝났다. 키움의 추가 득점 역시 볼넷에서 나왔다. 8회 이주형과 송성문이 볼넷으로 출루한 2사 1·2루에 최주환이 외야 멀리 뻗어 나가는 적시타로 송성문을 홈으로 불러들였다. 키움은 2-8 패배로 4연승 행진을 마무리했다. SSG는 이날 승리로 연패를 끊고 흐름을 되찾았다. 고척 | 이두리 기자 redo@kyunghyang.com",2025-03-30
"카디네스는 8경기까지 달리지 못했다…2020년 김재환 소환에 만족, 푸이그·이주형과 강력 시너지 확인[MD고척]","[마이데일리 = 고척 김진성 기자] 2020년 김재환(두산 베어스) 소환에 만족했다. 루벤 카디네스(키움 히어로즈)의 개막 연속경기타점 신기록 도전이 실패로 막을 내렸다. 카디네스는 30일 고척 키움 SSG 랜더스전에 3번 지명타자로 선발 출전, 4타수 무안타에 삼진 1개를 당했다. 22일 개막전, 대구 삼성 라이온즈전부터 시작된 연속경기 타점행진을 7경기로 끝냈다. 카디네스는 개막과 함께 7경기서 타율 0.440 3홈런 16타점 7득점 OPS 1.355로 맹활약했다. 치면 안타였고, 치면 적시타, 홈런이었다. 작년 삼성 라이온즈에서도 딱 7경기만 뛰고 태업설 등으로 자취를 감췄지만, 당시에도 카디네스의 일발장타력, 클러치능력은 으뜸이라는 평가를 받았다. 때문에 키움은 올 시즌을 앞두고 외국인타자 2명 체제를 택하면서 과감하게 카디네스를 택했다. 야시엘 푸이그를 주로 리드오프로 놓고, 카디네스를 3번으로 두면서 2번을 이주형으로 채우는 전략이 잘 통한다. 카디네스는 푸이그와 이주형이 차린 밥상을 타점으로 변환하고, 송성문과 최주환에게 타점기회를 제공하는 역할까지 맡았다. 아직 개막 후 7~8경기밖에 안 치른 시점이라 어떤 평가를 내리기에 이르다. 어쨌든 카디네스가 3번에서 잘 맞을 때 타점도 많이 나오고, 상위타선의 시너지까지 일어난다는 사실을 확인했다. 카디네스는 지난 7경기서 1타점(22일 대구 삼성전)-5타점(23일 대구 삼성전)-2타점(광주 KIA 타이거즈전)-4타점(광주 KIA전)-1타점(광주 KIA전)-1타점(고척 SSG전)-2타점(고척 SSG전)을 각각 기록했다. 2020년 김재환의 개막 7경기 연속타점과 타이를 이뤘다. 김재환은 2020년 5월5일 LG 트윈스와의 개막전을 시작으로 5월13일 롯데 자이언츠전까지 7경기 연속타점, 총 14타점을 기록했다. 그러나 김재환은 5월14일 롯데전서 타점을 올리지 못했다. 3타수 1안타에 1득점으로 활약 자체는 나쁘지 않았으나 타점 기회가 없었다. 카디네스의 경우 이날 안타를 날리지 못했으나 타격감 자체는 괜찮았다. 4회 선두타자로 등장해 SSG 선발투수 문승원의 슬라이더를 날카롭게 걷어올렸으나 중견수 최지훈의 호수비에 걸렸다. 그런데 개막이란 키워드를 뺀, 최다 연속경기 타점 기록을 갖고 있는 선수 역시 김재환이다. 김재환은 2017년 7월26일 수원 KT 위즈전부터 8월9일 잠실 한화 이글스전까지 13경기 연속타점행진을 내달렸다. 그해 김재환은 144경기서 타율 0.344 35홈런 115타점 OPS 1.032로 맹활약했다. 전성기였다. 카디네스는 올 시즌 어떤 모습일까. 국내에서 잠실 다음으로 큰 고척스카이돔을 홈으로 쓰면서, 꾸준히 3번타자로 나가면 25홈런 안팎이 기대된다는 시선이 많다. 카디네스와 푸이그가 50홈런, 나아가 200타점 이상 합작하면 성공이다.",2025-03-30
"'오늘은 안풀리네' 카디네스 기록 7경기에서 멈췄다, KBO 신기록 달성 실패[고척 현장]","[고척=스포츠조선 나유리 기자]아쉽지만 기록 달성에는 실패했다. 키움 히어로즈 루벤 카디네스의 타점 행진이 멈췄다. 키움 외국인 타자 카디네스는 정규 시즌 개막 이후 7경기 연속 타점 행진을 이어갔다. 지난 22일 대구 삼성라이온즈파크에서 열린 삼성 라이온즈와의 정규 시즌 개막전에서 3안타-1타점을 기록한 카디네스는 이튿날 3안타 1홈런 5타점을 쓸어담았다. 지난 주중 광주에서 열린 KIA 타이거즈와의 3연전도 마찬가지. 3연전 동안 2타점-4타점-1타점을 각각 기록한 카디네스는 홈 고척스카이돔에서도 흐름을 이어갔다. 28일 SSG 랜더스전에서 1안타-1타점, 29일 SSG전에서 다시 2안타 1홈런 2타점으로 타점 본능을 멈추지 않았다. 29일 기준으로 카디네스는 시즌 16타점으로 리그 전체 선두를 달렸다. 개막 후 7경기 연속 타점 행진을 이어간 것은 역대 KBO 외국인 타자 신기록이자, 전체 타이 기록이다. 종전 외국인 타자 기록은 2006년 SK 와이번스 시오타니가 4월 8일 문학 현대전부터 4월 14일 대전 한화전에서 기록한 개막 5경기 연속 타점이었는데, 카디네스는 이미 이 기록은 훌쩍 뛰어넘었다. 전체 타자로 따지면 타이 기록이다. 2020년 두산 베어스 김재환이 5월 5일 잠실 LG전부터 5월 13일 부산 롯데전까지 기록했던 개막 7경기 연속 타점과 동일하다. 그런데 김재환의 기록을 뛰어넘어, 신기록 달성까지 노려봤지만 아쉽게 불발됐다. 카디네스는 30일 SSG전에서 타점을 기록하지 못했다. 컨디션 조절 차원에서 3번-지명타자로 선발 출전한 카디네스는 4타수 무안타로 침묵했다. 1회 첫 타석 1사 1루 찬스가 있었지만 삼진으로 물러났고, 3회에는 1루주자가 견제 아웃 되면서 타석에 서지 못하고 다음 이닝으로 넘어갔다. 4회에는 선두타자로 나서서 중견수 플라이로 잡혔다. 6회에는 1사 2루 찬스에서 3루 땅볼성 타구를 날리고 상대 실책으로 출루하는데 그쳤고, 8회에도 주자가 1사 1루 나가있는 상태였지만 파울플라이로 잡혔다. 개막 이후 리그 최고의 활약을 펼치던 카디네스도 이날만큼은 끝까지 침묵을 깨지 못했고, KBO리그 개막 8경기 연속 타점 신기록도 무산되고 말았다.",2025-03-30
"'충격의 5연속 사사구 쇼크' 키움 불펜 자멸, 155㎞/h 강속구 던지고 무너진 이강준 [IS 냉탕]","제구되지 않는 강속구가 팀 패배의 원흉으로 전락했다. 사이드암스로 이강준(24·키움 히어로즈)의 얘기다. 키움은 30일 서울 고척스카이돔에서 열린 SSG 랜더스와의 홈 경기를 2-8로 완패했다. 주말 3연전 중 1·2차전에 모두 승리하며 시리즈 싹쓸이를 노렸으나 후반 뒷심이 부족했다. 4연승 상승세가 꺾인 키움은 시즌 4패(4승)째를 당했다. 이날 키움은 7회까지 1-2로 뒤져 막판 뒤집기를 노려볼 만했다. 하지만 8회 초 대거 6실점 하며 추격 동력을 잃어버렸다. 원종현에 이어 팀의 세 번째 투수로 등판한 이강준의 부진이 뼈아팠다. 이강준은 첫 타자 최지훈을 중전 안타로내보낸 뒤 정준재의 투수 앞 희생번트를 1루에 악송구했다. 계속된 무사 2·3루에선 에레디아에게 몸에 맞는 공까지 허용, 만루 위기를 자초했다. '더는 어렵다'라고 판단한 홍원기 키움 감독은 곧바로 이강준을 전준표로 교체했으나 백약이 무효했다. 후속 한유섬의 밀어내기 볼넷부터 무려 4연속 사사구로 4실점. 에레디아의 몸에 맞는 공까지 포함하면 충격에 가까운 5연속 사사구로 불펜이 자멸했다. 1-6으로 뒤진 1사 만루에서 박지환의 우익수 희생 플라이, 2사 1·3루에선 최지훈에게 적시타까지 내준 키움은 힘겹게 8회 수비를 마무리했다. 이강준의 경기 기록은 0이닝 1피안타 1사사구 3실점(2자책점). 전광판에 155㎞/h 강속구가 체크될 정도로 구위는 압도적이었으나 제구 불안에 실책까지 겹치니 당해낼 재간이 없었다. 키움은 엎친 데 덮친 격으로 뒤이어 나온 전준표(0이닝 2사사구 2실점)와 김연주(1이닝 1피안타 2사사구 1실점)마저 불안감을 노출, 4연승 기세가 허무하게 꺾였다. 선발 김윤하(6이닝 3피안타 1피홈런 2실점)의 호투가 무색한 결과였다. 고척=배중현 기자 bjh1025@edaily.co.kr",2025-03-30
"볼넷, 볼넷, 몸맞는공, 볼넷···키움의 지옥 같았던 8회[스경X승부처]","8회 무사 만루, 키움의 지옥이 시작됐다. 송성문의 시즌 1호 홈런으로 기분 좋게 경기를 풀어가던 키움은 8회 SSG의 밀어내기 득점으로만 4점을 잃으며 자멸했다. 한순간의 실책이 불러온 커다란 패배였다. 키움은 30일 서울 고척스카이돔에서 열린 SSG와의 경기에서 2-8로 졌다. 선발 투수 김윤하가 6이닝 2자책점으로 퀄리티 스타트를 기록했지만 불펜에서 사사구를 남발하며 와르르 무너졌다. 4연승을 달리며 질주하던 키움은 잠시 멈춰 섰다. 김윤하는 1회 SSG에 선취점을 내어줬으나 3~5회를 모두 삼자범퇴로 막으며 경기에 적응해 나갔다. 4회 송성문의 시즌 1호 홈런이 승부를 원점으로 돌리며 고척 홈 팬들의 함성을 높였다. 키움은 6회부터 흐름을 급격히 빼앗겼다. SSG가 뜬공을 연발하며 고전하고 있을 때 한유섬이 큼지막한 솔로 홈런으로 타점을 추가했다. 한유섬은 6회 2사 주자 없는 상황에서 김윤하의 직구를 받아쳐 중앙 담장을 넘겼다. 비거리는 125m였다. SSG가 2-1로 리드를 되찾았다. 이후 키움에 고난의 8회가 찾아왔다. SSG가 무사 만루를 만든 뒤 밀어내기 득점을 추가하며 승리를 굳혔다. 김윤하와 원종현에 이어 마운드에 오른 이강준은 시속 150㎞가 넘는 강한 공으로 기선을 제압했으나 정준재의 번트 타구를 제대로 처리하지 못했다. 이후 에레디아를 몸에 맞는 볼로 출루시키며 무사 만루를 만들었다. 이강준은 한 명도 아웃시키지 못한 채 마운드를 내려왔다. 구원 등판한 전준표는 한유섬과 박성한에게 볼넷을 허용하며 연달아 밀어내기 득점으로 2점을 내어줬다. 전준표의 배턴을 이어받은 김연주는 최상민에게 몸에 맞는 볼을 던지고 오태곤을 볼넷으로 출루시켜 또 2점을 잃었다. 김연주는 가까스로 이지영을 삼진으로 잡아 8회 첫 아웃 카운트를 만들었다. 그러나 키움의 마운드는 이미 무너지고 있었다. 박지환의 희생 플라이와 최지훈의 적시타가 SSG의 점수를 추가했다. 정준재의 뜬공이 잡히며 기나긴 8회가 끝났다. SSG는 8-1로 크게 달아났다. 키움의 추가 득점 역시 볼넷에서 나왔다. 8회 이주형과 송성문이 볼넷으로 출루한 2사 1·2루에 최주환이 외야 멀리 뻗어 나가는 적시타로 송성문을 홈으로 불러들였다. 키움은 끝내 승부를 뒤집지 못했다. 키움은 2-8 패배로 4연승 행진을 마무리했다. SSG는 이날 승리로 연패를 끊고 흐름을 되찾았다. 고척 | 이두리 기자 redo@kyunghyang.com",2025-03-30
수비 실책에도 평정심 유지한 문승원…키움 돌풍 잠재우고 시즌 첫승,"(서울=뉴스1) 권혁준 기자 = 매서운 상승세를 타는 키움 히어로즈의 타선에, 우군의 수비 실책까지 나왔다. 하지만 베테랑 문승원(36·SSG 랜더스)은 평정심을 잃지 않았고, 팀의 연패 탈출과 함께 개인 시즌 첫 승의 기쁨을 함께 일궜다. SSG는 30일 서울 고척 스카이돔에서 열린 2025 신한 SOL뱅크 KBO리그 키움 히어로즈와의 경기에서 8-2로 승리, 2연패를 끊었다. 최종 스코어로 보면 SSG의 손쉬운 승리로 끝난 것처럼 보이지만, 이날 경기는 7회말까지 1점 차의 살얼음 승부였다. 이런 가운데 SSG 선발 문승원의 활약상은 눈부셨다. 문승원은 5⅔이닝 동안 88구를 던지며 3피안타(1피홈런) 3사사구 4탈삼진 1실점으로 역투를 펼쳤다. 문승원은 이날 경기 전까지 팀 타율 1위로 상승 곡선을 그리던 키움 타선을 꽁꽁 묶었다. 특히 키움 공격의 핵심이라 할 수 있는 두 외국인타자 야시엘 푸이그, 루벤 카디네스에게 수비 실책을 제외하곤 한 번도 출루를 허용하지 않았다. 두 외인이 꽁꽁 묶인 키움은 좀처럼 힘을 쓰지 못했고, 문승원도 5회를 넘겨서까지 제 몫을 다 해낼 수 있었다. 위기도 없지 않았다. 1점을 등에 업은 1회말부터 이주형에게 사구, 송성문에게 볼넷을 허용해 2사 1,2루에 몰렸는데, 최주환을 풀카운트 끝에 투수 앞 땅볼로 처리했다. 3회엔 선두 김태진에게 안타를 맞은 뒤 푸이그를 유격수 앞 병살타로 유도했고, 2사 후 이주형에게 볼넷을 허용한 뒤엔 날카로운 견제로 직접 이닝을 끝냈다. 4회 송성문에게 동점 솔로홈런을 맞았지만, 이후 최주환과 전태현을 처리하며 흔들리지 않았다. 마지막 이닝이었던 6회에도 평정심을 유지했다. 문승원은 1사 후 이주형에게 좌전 안타를 맞았는데, 이때 좌익수 기예르모 에레디아가 무리한 송구를 시도하다 타자주자를 2루까지 내보냈다. 단숨에 동점 주자가 득점권에 놓인 상황이었다. 이후 카디네스의 타석에선 3루수 박지환이 송구 실책을 범하면서 1, 2루의 위기가 이어졌다. 게다가 다음 타석엔 앞서 홈런을 맞았던 송성문이 대기했다. 그러나 문승원은 절체절명의 위기를 잘 넘겼다. 3구 연속 커브를 던져 송성문의 타이밍을 빼앗았고, 우익수 뜬공으로 처리했다. 투구 수에 여유가 있었지만 SSG 벤치는 교체를 결정했고, 바뀐 투수 한두솔이 최주환을 처리하면서 문승원은 승리투수 요건을 유지했다. 이후 8회 대량 득점이 나오면서 SSG와 문승원의 승리가 확정됐다. SSG는 이날 패했다면 주말 3연전 스윕패로 분위기가 크게 가라앉을 수 있었다. 타선도 8회 대량 득점을 하기까지 좀처럼 살아나지 못하는 분위기였는데, 선발투수 문승원이 역투는 어려운 고비를 넘긴 결정적 힘이 됐다.",2025-03-30
"'데뷔전 122구 여파 NO' 키움 신인 정현우, 4월 1일 잠실 두산전 선발 등판...""투구수 조절할 것"" [고척 현장]","(엑스포츠뉴스 고척, 유준상 기자) 프로 데뷔전에서 122구를 던진 키움 히어로즈 신인 투수 정현우가 다음 등판을 정상적으로 준비하고 있다. 홍원기 키움 감독은 30일 서울 고척스카이돔에서 열린 2025 신한 SOL Bank KBO리그 SSG 랜더스와의 시즌 3차전을 앞두고 ""정현우 선수의 몸 상태는 정상이며, 투구수는 조절할 것""이라고 밝혔다. 정현우는 지난 26일 광주-KIA챔피언스필드에서 진행된 KIA 타이거즈와의 원정경기에 선발투수로 나와 프로 데뷔전을 치렀다. 5이닝 8피안타 7사사구 4탈삼진 6실점(4자책)으로 승리투수가 되면서 데뷔전에서 선발승을 거둔 역대 12번째 고졸 신인이 됐다. 1회말과 2회말에 각각 2실점하면서 다소 불안하게 출발했지만, 3회말과 4회말을 무실점으로 틀어막았고, 5회말까지 마운드를 지켰다. 정현우가 데뷔 첫 승을 따내면서 선수도, 팀도 기분 좋게 경기를 끝냈지만, 정현우의 투구수를 놓고 팬들 사이에서 갑론을박이 이어졌다. 이날 정현우는 122구를 던졌는데, 이는 KBO리그 역대 고졸 신인 데뷔전 최다 투구수 2위에 해당하는 기록이다. 1위는 1991년 롯데 자이언츠 김태형(4월 24일 사직 OB 베어스전)의 135구다. 당시 김태형은 9이닝 1실점으로 승리를 따냈다. 반드시 5이닝을 채우겠다는 선수의 의지가 강력했다. 26일 경기를 마친 뒤 취재진과 만난 정현우는 ""그냥 다음 이닝을 기다리고 있었는데, 한 번 더 믿고 맡겨주셔서 올라갔던 것 같다""며 ""점수 차가 워낙 크기도 했고, 5이닝 이상 책임지고 싶다는 마음이 너무 컸다. 끝까지 막고 싶었다""고 돌아봤다. 코칭스태프는 그런 정현우를 최대한 끌고 갔다. 홍 감독은 27일 ""1회말과 2회말에 고전했고, 또 투구수도 많아서 5회말까지 던지는 게 힘들겠다고 생각했는데, 3회말과 4회말에 던지는 걸 봐서는 구위적으로 큰 문제가 없다고 봤다""며 ""마지노선은 (5회말 마지막 타자) 최형우의 타석이었다""고 전했다. 정현우의 첫 선발 등판 이후 나흘이 지났다. 그 사이 큰 문제가 발견되지 않은 만큼 다음 등판 준비에 큰 문제가 없는 상황이다. 정현우는 로테이션상 4월 1일 잠실 두산 베어스전에 선발 등판한다. 다만 로테이션상 4일 휴식 후 주 2회 등판에 나서야 하는데, 로테이션을 한 차례 건너뛸 가능성이 열려 있다. 홍 감독은 ""화요일(4월 1일)에는 정현우 선수의 투구수나 컨디션을 조절할 것 같다. 또 다른 계획을 갖고 있다""며 ""(다음 로테이션을 건너뛰는 것에 대해서는) 모든 가능성을 열어놓고 있다""고 설명했다. 정현우뿐만 아니라 새로운 얼굴이 선발 등판 기회를 받을 것으로 전망된다. 홍원기 감독은 ""신인 선수를 포함해서 지금 3명 정도 선발을 준비하고 있고, 분명 다음 로테이션 때 새로운 얼굴을 보게 될 것""이라며 ""월별로 그렇게 하는 건 아니고 경기나 선수의 피로도, 컨디션 등을 감안해서 결정할 것""이라고 얘기했다. 사진=엑스포츠뉴스 DB, 키움 히어로즈",2025-03-30
"[고척 리포트] 키움 캡틴 송성문, 2025시즌 마수걸이 홈런 발사","송성문. 스포츠동아 DB


키움 히어로즈 주장 송성문이 2025시즌 마수걸이 홈런을 발사했다.

송성문은 30일 고척스카이돔에서 열린 2025 신한 SOL뱅크 KBO리그 SSG 랜더스와 홈경기에 4번타자 2루수로 선발출전해 4회말 2번째 타석에서 올 시즌 첫 홈런을 쳐냈다.

0-1로 뒤진 4회말 1사 주자 없는 상황에서 송성문은 SSG 선발투수 문승원의 초구 시속 136㎞ 패스트볼을 잡아당겨 우측 담장을 넘기는 동점 솔로홈런을 쳐냈다(비거리 110m). 스트라이크존에서 살짝 벗어난 높은 공을 제대로 받아쳐 올해 36번째 타석에서 첫 아치를 그렸다.

송성문은 지난 시즌 142경기에 출전해 타율 0.340, 19홈런, 104타점, 21도루, 출루율 0.409를 기록하며 데뷔 후 최고의 한해를 보냈다. 올해는 2루수로 자리를 옮겨 업그레이드를 노린다.",2025-03-30
"왜 푸이그는 1번, 카디네스는 3번일까... 키움 홍원기 감독 '경험 차이'","푸이그
[진병두 마니아타임즈 기자] KBO 10개 구단 중 유일하게 외국인 타자 듀오를 기용 중인 키움 히어로즈가 시즌 초반 타격 폭발력으로 주목받고 있다. 강력한 장타력을 갖춘 야시엘 푸이그와 루벤 카디네스의 합류로 키움은 팀 타율 0.326을 기록하며 리그 선두를 질주 중이다.

이는 지난 시즌 리그 최하위 타율에 그쳤던 팀의 놀라운 변화다. 현재 푸이그는 7경기에서 타율 0.379, 2홈런, 6타점의 성적을, 카디네스는 무려 타율 0.440에 3홈런, 16타점이라는 폭발적인 기록을 보여주고 있다.

타순 배치도 흥미롭다. 1번 타자로 나서는 푸이그는 10득점으로 리그 공동 2위를, 3번 타순의 카디네스는 16타점으로 리그 타점 선두를 달리고 있다.

이런 파격적인 타순 배치에 대해 홍원기 감독은 30일 고척스카이돔에서 열린 SSG전 전 ""푸이그의 체격과 위압감도 있지만, 실제로는 KBO리그 경험 차이 때문""이라고 설명했다. 2022년 키움의 한국시리즈 진출에 일조했던 푸이그는 이미 국내 투수들에 대한 이해도가 높다는 것이다.

홍원기 감독


""푸이그가 영원히 1번 타자로 고정될 수는 없지만, 카디네스보다 리그 경험이 풍부해 선두타자로 내세우고 있다""는 홍 감독의 전략이 숨어있다.

전통적인 1번 타자의 요건인 출루율과 주력과는 거리가 있는 푸이그지만, 키움은 독특한 라인업 운영으로 이점을 극대화하고 있다. 두 외국인 타자를 기용함으로써 하위 타순에서 단 한 명만 출루해도 곧바로 푸이그에게 타석이 돌아오는 구조다.

""하위 타순에서 1-2명이 출루하면 상위 타선으로 연결되는 흐름이 원활해진다""는 홍 감독의 전략적 의도가 명확하다.

두 외국인 타자를 나란히 배치하는 방안도 검토했으나, 현재로서는 분산 배치가 더 효과적이라는 판단이다. ""상대 투수의 투구 수를 늘리고 전략적으로 공략하기 위해서는 현재 방식이 유리하다""며 홍 감독은 당분간 현 타순 운영을 유지할 계획임을 밝혔다. /연합뉴스",2025-03-30
