news_title,news_content,published_date
40억에 복덩이 FA를 데려왔다…이적 후 타율 4할6푼7리 실화? 사령탑 싱글벙글 “첫 홈런 축하한다” [오!쎈 수원],"[OSEN=수원, 이후광 기자] 프로야구 KT 위즈가 이적생 허경민의 맹활약에 힘입어 두산 베어스를 잡고 2연승을 달렸다. KT 위즈는 25일 수원KT위즈파크에서 열린 2025 신한 SOL뱅크 KBO리그 두산 베어스와의 시즌 첫 맞대결에서 8-3으로 승리했다. KT는 개막전 패배 뒤 2연승을 달리며 시즌 2승 1패를 기록했다. 선발 고영표가 4⅔이닝 8피안타 2사사구 5탈삼진 3실점으로 내려간 가운데 김민수(1⅓이닝 무실점)-손동현(1이닝 무실점)-우규민(1이닝 무실점)-최동환(1이닝 무실점) 순으로 뒤를 지켰다. 승리투수는 김민수. 타선에서는 이틀 전 끝내기의 주인공 배정대가 3안타로 공격을 이끌었고, 강백호, 허경민, 김민혁이 멀티히트로 완승을 이끌었다. 허경민은 5타수 2안타 맹타에도 시즌 타율이 5할에서 4할6푼7리로 떨어졌다. 그 정도로 개막 후 좋은 타격감을 자랑하고 있다. 승부처는 3-3으로 팽팽히 맞선 5회말이었다. 허경민의 결승 솔로홈런을 시작으로 김민혁이 안타, 장성우가 볼넷, 천성호가 사구로 만루를 채웠고, 황재균이 3타점 싹쓸이 2루타, 배정대가 1타점 좌전 적시타를 연달아 날리며 승부의 쐐기를 박았다. KT 이강철 감독은 경기 후 “올 시즌 첫 등판한 고영표가 선발로서 자기 역할을 다했다. 김민수가 중요한 타이밍에 역전을 허용하지 않으며 승리의 발판을 마련했다”라며 “타선에서는 상, 하위 타선에서 골고루 좋은 활약을 했다. 경기 초반 배정대와 강백호가 3타점을 합작하며 경기 분위기를 가져왔다”라고 총평했다. 그러면서 “동점 허용 후 5회말 2아웃에서 타자들의 집중력이 돋보였다. 허경민의 홈런을 시작으로 황재균의 3타점과 배정대의 타점으로 빅이닝을 만들며 승기를 가져왔다. 강백호, 허경민의 시즌 첫 홈런을 축하한다”라고 승리의 주역들을 칭찬했다. 이강철 감독은 끝으로 “선수들 수고 많았고, 다소 쌀쌀한 날씨에도 경기장에 오셔서 응원해주신 팬들에게 감사드린다”라고 인사했다. KT는 26일 소형준을 앞세워 3연승에 도전한다. 두산은 최승용을 예고했다. /backlight@osen.co.kr",2025-03-25
"'강백호·허경민 마수걸이포' KT 이강철 감독, ""타자들의 집중력이 돋보였다"" [IS 승장]","""타자들의 집중력이 돋보였다."" KT 위즈 이강철 감독이 승리를 이끈 선수들을 칭찬했다. KT는 25일 수원 KT위즈파크에서 열린 2025 신한은행 SOL 뱅크 KBO리그 두산 베어스와의 홈 경기에서 8-3으로 승리했다. 이날 승리로 KT는 2연승을 달리며 시즌 2승(1패) 째를 기록했다. 리드오프 강백호가 홈런 포함 4타수 2안타 1홈런 2타점 1득점 만점 활약을 펼쳤다. 허경민이 친정팀을 상대로 5회 결승 솔로포를 쏘아 올리면서 팀 승리를 이끌었다. 황재균도 3타점 맹활약을 펼쳤고, 4번타자 김민혁의 2안타와 8번타자 배정대의 3안타 2타점도 팀 승리에 결정적인 역할을 했다. 마운드에선 선발 고영표가 막판 난조로 4⅔이닝 3실점했지만, 이후 나온 김민수, 손동현, 우규민, 최동환이 무실점 활약을 펼치며 승리를 지켰다. 경기 후 이강철 KT 감독은 ""올 시즌 첫 등판한 고영표가 선발로서 자기 역할을 다했다. 김민수가 중요한 타이밍에 역전을 허용하지 않으며 승리의 발판을 마련했다""고 투수들을 칭찬했다. 이어 이 감독은 ""타선에서는 상하위 타선에서 골고루 좋은 활약을 했다. 경기 초반 배정대와 강백호가 3타점을 합작하며 경기 분위기를 가져왔다""며 ""동점 허용 후, 5회말 2아웃에서 타자들의 집중력이 돋보였다. 허경민의 홈런을 시작으로 황재균의 3타점과 배정대의 타점으로 빅이닝을 만들며 승기를 가져왔다. 강백호, 허경민의 시즌 첫 홈런 축하한다""라고 덧붙였다. 마지막으로 이강철 감독은 ""선수들 수고 많았다. 다소 쌀쌀한 날씨에도 경기장에 오셔서 응원해 주신 팬들에게 감사드린다""라며 승리 소감을 맺었다. 수원=윤승재 기자",2025-03-25
"""선수 기용은 감독님이 하는 것"" 기회 잡은 '백업' 황재균, 957일 만에 선발 1루 출전→싹쓸이 2루타로 설움 쾅! [MD수원]","[마이데일리 = 수원 김경현 기자] ""선수 기용은 감독님이 하는 것이다"" KT 위즈 황재균이 시즌 첫 선발 출전에서 만점짜리 활약을 펼쳤다. '주전급 백업'이 아니라 KT의 '주전' 1루수로 도약할 발판을 놨다. 황재균은 25일 수원 KT 위즈파크에서 열린 2025 신한 SOL Bank KBO리그 두산 베어스와의 홈 경기에서 7번 타자 겸 1루수로 선발 출전해 4타수 1안타 1득점 3타점을 기록했다. 무려 957일 만에 선발 1루수 출전이다. 앞서 황재균은 2022년 8월 11일 문학 SSG 랜더스전 1루수로 출전한 바 있다. 또한 2025년 첫 선발 출전이다. 22일 수원 한화 이글스전 대수비로 출전한 게 전부다. 경기 전 이강철 감독은 ""최원준 상대 성적이 괜찮더라. 어떻게든 써봐야죠. 안 쓸 수는 없으니까""라고 밝혔다. 시즌 전 이강철 감독은 황재균을 '내외야' 유틸리티로 사용하려 했다. '국가대표 3루수' 허경민이 영입되며 황재균의 자리가 붕 떴다. 2024시즌 성적도 13홈런 58타점 타율 0.260 OPS 0.692로 인상적이지 못했다. 1루수에는 지난 시즌 17홈런을 친 문상철이 있다. 말 그대로 '어떻게든' 황재균을 사용하기 위해 묘수를 짜낸 것. 하지만 시즌 직전 유틸리티 계획을 폐기했다. 젊은 선수들의 육성을 위해 황재균의 역할을 1·3루 백업으로 확정했다. 당시 이강철 감독은 ""황재균을 1루 3루만 다시 시켜보려 한다. 어린 선수들이 잘하고 있으니까""라며 ""(김)상수도 나이 먹고, 그럼 자리를 누가 줘야 한다. 백업으로 왔다 갔다 하다 보면 내년에 다시 시작해야 한다. 그런 팀들을 많이 봤는데, 내가 그렇게 하고 있는 느낌이 들더라. 그래서 정리를 시키려고 한다""고 밝혔다. '백업'이 되며 입지가 크게 줄었다. 그럼에도 시즌 전 황재균은 ""끝까지 주전 선수들이 나갈 수 있는 건 아니다. 언제든지 나갈 수 있도록 준비를 해야 한다. 한 명이라도 주춤하면 그 자리에 들어갈 수 있는 상황이 벌어질 수 있으니까 이제 똑같이 준비를 해야죠""라며 고삐를 늦추지 않았다. 찾아온 기회를 단숨에 잡았다. 첫 두 타석에서 범타로 물러난 황재균은 팀이 4-3으로 앞선 5회말 2사 만루 타석에 들어섰다. 상대 투수는 우완 최준호. 황재균은 최준호의 4구 145km 패스트볼을 통타, 1루수 키를 넘기는 2루타를 쳤다. 모든 주자가 홈을 밟았고, 황재균은 공이 연결되는 틈을 타 3루까지 향했다. 공식 기록은 3타점 2루타. 이어 배정대의 적시타까지 나오며 황재균도 홈을 밟았다. 이제 주전 1루수 구도가 알 수 없게 됐다. 황재균의 활약이 계속된다면 이강철 감독도 그를 위해 자리를 만들 수밖에 없다. 현재 문상철은 2경기 6타수 2안타 1득점 1타점을 기록 중이다. 마냥 성적에서 앞선다고 보기 어렵다. 경기 종료 후 만난 황재균은 ""직구만 늦지 말자는 생각으로 계속 스윙을 했었는데, 직구 딱 하나 온 게 좋은 결과로 이어졌다""라며 ""타격 밸런스가 계속 좋다. 앞으로 타석을 더 나가게 된다면 좋은 결과로 많이 이어질 것 같다""고 소감을 전했다. '백업'이란 상황에 대해 황재균은 ""선수 기용은 감독님이 하는 것""이라며 ""팀 상황에 맞춰서 움직이겠다""고 답했다.",2025-03-25
"“상·하위 타선 모두 고른 활약” 강철매직, 2연승 속 ‘타선 조화’에 박수 [SS수원in]","KT가 ‘타선 조화’를 이루며 2연승을 달린다. 수원 | 박진업 기자 upandup@sportsseoul.com

[스포츠서울 | 수원=박연준 기자] “타선이 골고루 활약을 펼쳤다.”

KT 이강철(59) 감독이 타선의 고른 활약으로 웃었다. 상·하위 타선을 아우르는 득점력은 개막 후 팀의 안정적인 흐름을 이끌고 있다.

KT는 25일 수원케이티위즈파크에서 열린 2025 KBO리그 두산에 8-3 승리를 거뒀다. 2연승이다. 1번부터 9번까지 ‘타선 조화’가 연승의 발판이 됐다. 경기 후 이강철 감독도 “타선에서 골고루 좋은 활약을 펼쳤다”며 박수를 보냈다.

경기 초반부터 화력이 터졌다. 2회 배정대의 적시타로 선취점을 얻은 뒤, 강백호의 2점 홈런으로 3-0 앞서갔다. 이 감독은 “배정대와 강백호가 경기 초반 3타점을 합작하며 분위기를 가져왔다”고 평가했다.

황재균이 두산전 쐐기 3타점으로 활약했다. 수원 | 최승섭기자 thunder@sportsseoul.com

상대 적시타와 실책성 수비로 3-3 동점을 허용했다. 자칫 분위기가 넘어갈 수 있는 상황. 그러나 KT는 ‘불방망이’로 집중력을 발휘했다. 5회 허경민의 솔로포와 무사 만루 찬스에서 황재균의 3타점 ‘싹쓸이’로 점수 차를 벌렸다.

공격은 계속됐다. 배정대의 중전 적시타까지 더해졌다. 대량 득점으로 경기 흐름을 완전히 가져왔다. 이 감독은 “타자들의 집중력이 돋보였다”며 흐뭇해했다.

강백호와 허경민은 이날 시즌 첫 홈런을 기록했다. 이 감독은 “두 선수 모두 홈런을 축하한다”며 선수 개개인의 활약에도 의미를 부여했다.

끝으로 이 감독은 “선수들 모두 수고 많았다. 다소 쌀쌀한 날씨에도 현장을 찾아 응원해주신 팬들에게 감사드린다”고 전했다. duswns0628@sportsseoul.com",2025-03-25
"“아무렇지 않으려고 했는데…” 롤러코스터 탄 허경민, 친정 두산에 ‘결승포’ 비수","사진=김종원 기자
 
“홈런을 쳤지만, 실책한 게 마음에 더 걸리네요.” 내야수 허경민(KT)이 결승포 활약을 앞세워 친정 두산 제압 일등공신으로 우뚝 섰다. 25일 수원 KT 위즈파크서 열린 2025 신한 SOL뱅크 KBO리그 두산과의 홈경기서 솔로포 포함 멀티히트를 쳐 팀의 2연승을 이끌었다. 허경민은 이날 3번타자 겸 3루수로 선발 출전, 4타수 2안타 1홈런 1타점을 마크했다. 무엇보다, 5회 말 결승포를 때려낸 장면이 압권이었다. 팀이 동점을 내준 상황서 곧바로 리드를 낚아챘다. 동료들도 그의 홈런을 기점 삼아 불방망이를 뽐냈다. KT는 이 시기에만 무려 5점을 뽑아내면서 승리 분위기를 다질 수 있었다. 초반엔 고전했다. 허경민에겐 긴장감이 가득했고, 시작 자체가 무거웠다. 송구 실책이 1회 초부터 나왔다는 점에서 그렇다. 땅볼 타구를 잘 잡아놓고 힘이 바짝 들어가 1루수 머리 위로 던져버리고 만 것. 다행히 실점으로 이어지진 않았지만, 친정과의 맞대결이 가져다주는 중압감이 느껴진 대목이다. 공수교대 후 첫 타석에서도 6구 승부 끝 헛스윙 삼진에 그쳤다. 두산 선발 최원준과의 두 번째 대결, 3회 말 선두타자로 나서 외야 플라이로 꽁꽁 묶였다. 경기 뒤 취재진과 만난 선수 본인도 고개를 끄덕였다. 허경민은 “아무렇지 않게 하려고 했지만, 실수가 나왔다. 홈런을 쳤어도 (실책이) 마음에 걸린다. 내가 잘해야 하는 부분이다. 앞으로 이런 장면을 줄일 수 있도록 노력하겠다”고 전했다. 흐름을 뒤흔든 주인공이었다. 허경민은 5회 말 3대 3 동점서 주자 없는 2아웃 상황 바뀐 투수 김호준의 변화구를 공략해 시즌 첫 번째 아치를 그렸다. 3구째 던진 시속 135㎞ 슬라이더를 쳐 좌익수 뒤 홈런을 쏘았다. 이 가운데 직전 놓친 공의 코스가 그대로 들어오자 방망이를 과감하게 돌린 장면이었기에 단연 돋보였다. 사진=KT 위즈 제공
 
이때를 떠올린 그는 “적절한 타이밍에 임팩트를 가져가려고 했는데, 운이 좋았다“면서도 “(상대 투수의) 투심 패스트볼이 좋았다. 그다음 변화구가 들어왔고, 둘 중 선택을 해야만 했다. 변화구가 올 거라고 생각하고 쳤는데 실투가 들어온 듯싶다”고 했다. 클린업 역할을 훌륭하게 수행하고 있다. 개막 후 3경기서 타율 0.467(15타수 7안타), 타격감은 팀 내 최고 수준이다. 사령탑이 항상 칭찬 일색인 까닭이기도 하다. 허경민은 “(이강철 감독님께서) 기대치를 조금은 낮춰주시면 좋을 것 같다”고 웃었다. 그의 앞엔 강백호와 멜 로하스 주니어, 내로라하는 리그 최고 타자들이 테이블세터로 있다. 이를 두고 “3번 타순 관련해선 나와 4번 (김)민혁이가 후속 타자인 (장)성우 형, (문)상철이, (황)재균이 형한테 연결해주는 ‘다리’ 역할을 맡는다고 생각하고 있다”면서 “이렇게 생각해야 마음이 좀 편하더라. 말도 안 되는 타자들이 내 앞에 있기 때문에 의식하면 늪에 빠질 수 있다. 그래도 나 자신을 믿고 경기에 임하도록 최선을 다하겠다”고 목소리를 높였다. 수원=김종원 기자 johncorners@sportsworldi.com",2025-03-25
"고영표, 제구 ‘흔들’→수비 ‘불안’까지…‘투구 균형’을 되찾아야 한다 [SS수원in]","고영표는 25일 수원케이티위즈파크에서 열린 두산전에서 선발 등판해 4.2이닝 8안타 5삼진 3실점을 기록했다. 수원 | 박진업 기자 upandup@sportsseoul.com

[스포츠서울 | 수원=박연준 기자] KT 고영표(33)가 시즌 첫 등판에서 흔들렸다. 이강철(59) 감독이 경기 전 “제구가 관건”이라고 했다. 주문이 이루어지지 않았다. 불안한 제구와 결정적인 순간 불안한 수비까지, 모든 것이 풀리지 않았다. 고영표는 25일 수원케이티위즈파크에서 열린 두산전에서 선발 등판해 4.2이닝 8안타 5삼진 3실점을 기록했다. 출발은 나쁘지 않았다. 1회 김민석 삼진, 김재환을 2루수 땅볼로 처리하며 가볍게 시작했다. 그러나 2사 후 강승호의 3루수 땅볼 때 허경민의 송구가 빗나가면서 흐름이 꼬이기 시작했다. 이닝은 실점 없이 끝났지만 불필요한 투구 수가 더해졌다. 2회는 무사 1,2루에 몰렸으나, 고영표는 연속 삼진으로 스스로 위기를 넘겼다. 3회 실점이 나왔다. 2사 1,2루에서 케이브에게 우전 적시타를 허용해 1점을 내줬다. 실투보다는 제구가 코너를 벗어나는 일이 잦았고, 승부가 길어지는 과정에서 불리한 카운트가 늘어났다. 고영표가 흔들리는 제구를 다듬어야 한다. 수원 | 박진업 기자 upandup@sportsseoul.com

4회 다시 안정감을 찾았다. 선두 양석환에게 좌전 안타를 맞았지만, 오명진을 3구 삼진, 이유찬을 병살타로 처리하며 최소 투구로 이닝을 정리했다. 문제는 5회다. 정수빈에게 좌전 안타를 맞고 2루 도루까지 허용하면서 흔들리기 시작했다. 김재환에게 우전 적시타를 내줬다. 이후 1사 만루 위기에 몰렸다. 양의지를 2루수 뜬공으로 유도해 한숨을 돌리는 듯했다. 수비가 돕지 않았다. 2루수 천성호가 타구를 제대로 처리하지 못하면서 추가 실점이 나왔다. 공식 기록은 실책이 아니지만, 사실상 수비 미스로 인한 실점이다. 고영표는 이 장면을 끝으로 교체됐다. 다음 경기까지 투구 균형을 잡는 것이 고영표의 과제다. 수원 | 박진업 기자 upandup@sportsseoul.com

경기 전 KT 이강철 감독은 “고영표가 타자와 승부에서 유리한 카운트를 잡기 위해선 제구가 잘 돼야 한다”고 말했다. 바라는 대로 되지 않았다. 변화구 위주의 투구가 오히려 리듬을 깨뜨리는 요인이 됐다. 체인지업 41개, 속구 29개, 커터 16개를 던졌다. 속구 최고 구속도 시속 138㎞로 위력이 부족했다. 5회를 채우지 못하고 내려왔다. 다음 등판까지 과제는 제구다. 고영표에게 투구 균형을 되찾는 시간이 필요해 보인다. 다행히 아직 시즌 초반이다. ‘만회’할 수 있는 기회는 얼마든지 남아 있다. duswns0628@sportsseoul.com",2025-03-25
"‘이강철표 타선 폭발’ KT, 강백호·황재균 앞세워 2연승…두산 개막 3연패 늪 [SS수원in]","강백호가 두산전 4타수 2안타(1홈런) 2타점 1득점으로 활약했다. 사진 | 스포츠서울 DB

[스포츠서울 | 수원=박연준 기자] 이강철(59) 감독의 구상이 통했다. 리드오프 강백호(26)와 중심타자 김민혁(30), 베테랑 황재균(38)까지 타선 전반이 고르게 터졌다. KT가 2연승을 달린다. 시즌 초반 흐름을 잡았다.

KT는 25일 수원케이티위즈파크에서 열린 두산과 2025 KBO리그 홈경기에서 8-3으로 승리했다. 시즌 전적 2승1패다. 반면 두산은 개막 3연패에 빠졌다.

초반부터 흐름을 잡은 KT다. 2회 1사 3루에서 배정대의 좌중간 2루타로 선취점을 뽑았고, 이어 김상수의 좌전 안타와 강백호의 2점 홈런을 통해 3-0으로 달아났다.

두산도 반격했다. 3회 2사 1,2루에서 외국인 타자 제이크 케이브가 우전 적시타를 터뜨렸다. 5회 김재환의 적시타와 상대 2루수 천성호의 실책성 수비로 3-3 동점을 만들었다.

황재균이 두산전 결정적인 순간 3타점을 기록하며 폭발했다. 수원 | 최승섭기자 thunder@sportsseoul.com

그러나 경기 흐름은 다시 KT 쪽으로 흘렀다. 5회 KT는 무사 만루를 채웠다. 기회를 놓치지 않았다. 황재균이 주자를 모두 불러들이는 싹쓸이 2루타를 터뜨렸다. 이어 배정대가 중전 적시타를 추가하며 점수 차를 벌렸다. 7회 김민혁의 적시타로 승리에 쐐기를 박았다.

이날 KT 타선은 전체적으로 밸런스를 갖췄다. 리드오프 강백호는 4타수 2안타(1홈런) 2타점 1득점으로 역할을 해냈고, 황재균은 결승타 포함 3타점으로 존재감을 드러냈다. 김민혁도 멀티히트에 1타점을 기록했다. 중심타선뿐 아니라 하위 타선의 연결도 활발했다.

이강철 감독은 개막을 앞두고 강백호를 1번, 김민혁을 중심타선에 배치하며 공격적인 타순 변화를 꾀했다. 그 선택이 결과로 이어졌다는 점에서 KT에 의미 있는 경기가 됐다. duswns0628@sportsseoul.com",2025-03-25
‘두산 상대로 첫 홈런·결승타’ 허경민 “제가 김도영 같은 선수는 아니니까요”[스경X스타],"“저는 김도영(KIA) 같은 선수가 아니니 기대치를 낮춰 주시면 도움이 될 것 같아요.” 지난 오프시즌 KT 유니폼을 입은 허경민은 시즌 초반 맹타를 휘두르고 있다. 한화와 홈 개막 2연전에서 10타수5안타를 치더니, 16시즌 동안 몸담았던 전 소속팀 두산을 상대로 시즌 첫 홈런을 날렸다. 허경민은 25일 수원 KT위즈파크에서 열린 두산과의 홈 경기에서 3-3이던 5회말 2사후 솔로포를 쏘아 올렸다. 허경민의 시즌 첫 홈런이다. 허경민은 2009년 두산에 입단 이후 한 팀에서만 뛰다 지난 겨울 자유계약선수(FA)로 KT와 계약했다. 허경민은 두산과 기존에 추가로 맺은 3년 20억원의 선수 옵션을 포기하면서 FA로 KT와 4년 총액 40억원 계약, 새로운 도전을 택했다. 쉽지 않은 결정이었다. KT 이적후 주전 3루수와 3번 타자로 나서는 허경민은 팀의 기대에 부응하고 있다. 첫 두 타석에서 범타로 물러난 허경민은 두산의 두 번째 투수 김호준과 승부에서 홈런포를 날렸다. 볼카운트 1B-0S에서 스트라이크존을 통과하는 슬라이더를 흘려보낸 허경민은 다시 한복판을 통과하는 슬라이더가 들어오자 놓치지 않았다. 허경민 타구는 비거리 115ｍ를 기록했다. 허경민은 “나는 홈런을 많이 치는 타자가 아니다. (첫 2구까지)투심, 변화구가 좋아서 하나를 선택해야 하는 상황이었는데, 운좋게 타이밍이 잘 맞았다. 실투였다”고 홈런 상황을 설명했다. 시즌 초반 타격감이 좋은 부분에 대해서는 “아무렇지 않게 하려고 노력 중이다. 아픈 곳 없고, 좋은 선수들이 포진해 있어 도움을 받는다”고 밝혔다. 이 감독은 허경민에게 공수에서 확실하게 믿음을 준다. 이와 관련해 허경민은 “(지난 시즌 MVP를 받은)김도영 선수 같은 선수가 아니니 기대치를 낮춰 주시면 도움이 될 것 같다”며 웃었다. 그러면서 “저한테 오는 찬스에 더 집중하겠다”는 각오를 밝혔다. 두산은 KT 선발 배정대를 상대로 8안타를 치며 4.2이닝(3실점)만에 끌어 내렸다. 하지만 허경민에게 내준 홈런으로 추격 의지가 꺾였다. KT는 허경민의 홈런 이후 이어간 2사 만루에서 황재균이 우익선상으로 빠지는 3루타를 날려 주자 3명이 홈을 밟았다. 이후 배정대의 쐐기 적시타까지 터졌다. KT는 이 스코어를 그대로 지켜 8-3으로 승리했다. 수원 | 이정호 기자 alpha@kyunghyang.com",2025-03-25
[프로야구 수원전적] kt 8-3 두산,"▲ 수원전적(25일)

두산 001 020 000 - 3

kt 030 050 00X - 8

△ 승리투수 = 김민수(1승 1패)

△ 패전투수 = 김호준(1패)

△ 홈런 = 강백호 1호(2회2점) 허경민 1호(5회1점·이상 kt)

(서울=연합뉴스)",2025-03-25
"허경민, 시즌 첫 홈런이 두산 상대 결승타···투수진 줄부상 속 두산 3연패[스경X현장]","KT 허경민이 25일 수원 KT위즈파크에서 열린 두산과의 홈 경기에서 5회 솔로홈런을 날린 뒤 타구를 바라보고 있다. KT위즈 제공


KT 허경민이 16시즌 동안 몸담았던 전 소속팀 두산을 상대로 시즌 첫 결승타를 날렸다.

허경민은 25일 수원 KT위즈파크에서 열린 두산과의 홈 경기에서 3-3이던 5회말 2사후 솔로포를 쏘아 올렸다. 허경민의 시즌 첫 홈런이다.

허경민은 2009년 두산에 입단 이후 한 팀에서만 뛰다 지난 겨울 자유계약선수(FA)로 KT와 계약했다. 허경민은 두산과 기존에 추가로 맺은 3년 20억원의 선수 옵션을 포기하면서 FA로 KT와 4년 총액 40억원 계약, 새로운 도전을 택했다. 쉽지 않은 결정이었다.

KT 이적후 주전 3루수와 3번 타자로 나서는 허경민은 한화와 개막 2연전에서 10타수5안타의 맹타를 휘둘렀다. 이날 첫 두 타석에서 범타로 물러난 허경민은 두산의 두 번째 투수 김호준과 승부에서 홈런포를 날렸다. 볼카운트 1B-0S에서 스트라이크존을 통과하는 슬라이더를 흘려보낸 허경민은 다시 한복판을 통과하는 슬라이더가 들어오자 놓치지 않았다. 허경민 타구는 비거리 115ｍ를 기록했다.

두산은 KT 선발 고영표를 상대로 8안타를 치며 4.2이닝(3실점)만에 끌어 내리는데 성공했다. 하지만 허경민에게 내준 홈런으로 추격 의지가 꺾였다. KT는 허경민의 홈런 이후 이어간 2사 만루에서 황재균이 우익선상으로 빠지는 3루타를 날려 주자 3명이 홈을 밟았다. 이후 배정대의 쐐기 적시타까지 터졌다.

KT는 이 스코어를 그대로 지켜 8-3으로 승리했다.

두산은 곽빈의 부상으로 급하게 3선발로 투입된 최준준이 4이닝 산발 6안타 2볼넷으로 3실점으로 역투했다. 하지만 줄부상에 헐거워진 불펜 약점이 고스란히 드러났다. 이어 등판한 김호준, 최준호가 1이닝을 채 막지 못하고 대량실점했다. 두산은 개막 3연패에 빠졌다.

이정호 기자 alpha@kyunghyang.com",2025-03-25
