news_title,news_content,published_date
"KIA 위즈덤, 한화 새 구장 정규시즌 1호 홈런 주인공","위즈덤. [KIA 타이거즈 제공]




KIA 타이거즈의 외국인 타자 패트릭 위즈덤이 한화 이글스 신축 구장 정규시즌 1호 홈런의 주인공이 됐다.

위즈덤은 28일 대전 한화생명볼파크에서 열린 2025 프로야구 한화와 방문 경기에 5번 타자 1루수로 선발 출전해 1-0으로 앞선 7회초 좌월 솔로 홈런을 날렸다.

선두 타자로 나선 위즈덤은 상대 선발 코디 폰세를 상대로 초구 몸쪽 직구를 잡아당겨 왼쪽 담장을 넘겼다.

그는 4회 1사 3루에서 희생타를 친 데 이어 홈런까지 폭발하며 경기를 주도했다.

위즈덤은 한화 신축 구장 1호 타점에 이어 1호 홈런까지 기록했다.

대전 한화생명볼파크는 2023년 3월 착공했고, 올해 시범경기를 거쳐 이날 첫 정규시즌 경기가 열렸다.

시범경기 1호 홈런 선수는 한화 김태연으로 지난 17일 삼성 라이온즈와 시범경기 1회말에 아치를 그렸다.",2025-03-28
시범경기 첫홈런은 주인이 쳤는데…신구장 첫 홈런은 '원정 외인',"28일 대전 한화생명볼파크에서 열린 KIA-한화전. 7회초 무사 위즈덤이 솔로포를 친 후 타구를 바라보고 있다. 대전=정재근 기자 cjg@sportschosun.com/2025.3.28/
[대전=스포츠조선 이종서 기자] 패트릭 위즈덤(34·KIA 타이거즈)이 대전 한화생명 볼파크 정규시즌 첫 홈런 주인공이 됐다.

위즈덤은 28일 대전 한화생명 볼파크에서 열린 한화 이글스와의 원정경기에 5번타자 겸 1루수로 선발 출전했다.

대전 한화생명 볼파크의 정규시즌 개막 경기. 첫 기록에 관심이 모인 가운데 위즈덤은 첫 홈런의 주인공이 됐다.

7회초 선두타자로 나온 위즈덤은 한화 선발투수 코디 폰세의 직구(153km)를 받아쳐 좌측 담장을 넘겼다. 지난 25일 광주 키움 히어로즈전에 이은 위즈덤의 시즌 2호 홈런.

1-0의 점수는 2-0으로 벌어졌다.

한편 대전 한화생명 볼파크의 공식 경기 첫 홈런 기록은 한화 김태연이 가지고 있다. 김태연은 지난 17일 열린 삼성 라이온즈와의 시범경기에서 1회말 선두타자로 나와 홈런을 날렸다.",2025-03-28
"""시환이가 쳤으면"" 채은성 꿈 이뤄지지 않았다, KIA 외인 타자가 역사에 남는다…한화 1선발 153km 강속구 공략 [MD대전]","2025년 3월 28일 오후 대전 한화생명 볼파크에서 진행된 '2025 신한 SOL뱅크 KBO 리그' KIA 타이거즈와 한화 이글스의 경기. KIA 위즈덤이 7회초 선두타자 홈런을 친 뒤 기뻐하고 있다./대전 = 유진형 기자

[마이데일리 = 대전 이정원 기자] 채은성의 꿈은 이뤄지지 않았다. 대전 신구장 첫 홈런의 주인공은 KIA 타이거즈 외국인 타자 패트릭 위즈덤이다.

위즈덤은 28일 대전 한화생명볼파크에서 열리고 있는 2025 신한 SOL Bank KBO리그 한화 이글스와 시즌 1차전에서 시원한 홈런을 가동했다.

위즈덤은 팀이 1-0으로 앞선 7회초 선두타자로 나서 한화 선발 코디 폰세의 153km 직구 초구를 그대로 공략했다. 좌측 담장을 넘어가는 솔로홈런. 비거리는 110m. 위즈덤의 KBO리그 입성 후 두 번째 홈런.

이날은 대전 신구장의 역사적인 개장 첫 경기다. 대전 신구장 역사에 이름을 남기게 된 위즈덤이다.
2025년 3월 28일 오후 대전 한화생명 볼파크에서 진행된 '2025 신한 SOL뱅크 KBO 리그' KIA 타이거즈와 한화 이글스의 경기. KIA 위즈덤이 7회초 선두타자 홈런을 친 뒤 기뻐하고 있다./대전 = 유진형 기자

이날 경기 전에 채은성은 첫 홈런에 대한 질문에 ""그래도 팀의 프랜차이즈 스타인 시환이가 치는 게 제일 좋을 것 같다. 제일 의미가 있을 테니까. 이글스의 상징적인 선수 아닌가""라고 소망했다. 채은성의 꿈은 이뤄지지 않았다.

현재 경기는 KIA가 2-0으로 앞선 가운데 7회초가 진행 중이다.",2025-03-28
대전 신구장 '1호 홈런' 주인공은 'ML 88홈런' KIA 위즈덤…폰세 153km 강속구 공략했다,"[OSEN=대전, 이상학 기자] 역사적인 대전 한화생명볼파크 개장 경기에서 1호 홈런이 터졌다. 홈팀 한화 이글스가 아니라 원정팀 KIA 타이거즈에서 1호 홈런의 주인공이 나왔다. 메이저리그 통산 88홈런의 거포 패트릭 위즈덤(34)이었다. 위즈덤은 28일 대전 한화생명볼파크에서 열린 2025 신한 SOL Bank KBO리그 한화와의 신구장 개장 경기에 5번 타자 1루수로 선발 출장, 7회초 솔로 홈런을 폭발했다. KIA가 1-0으로 근소한 리드를 잡은 가운데 선두타자로 나온 위즈덤이 귀중한 추가점을 홈런으로 만들어냈다. 강력한 구위로 호투하던 한화 선발투수 코디 폰세를 공략했다. 초구 몸쪽에 잘 들어온 시속 153km 직구를 노렸는지 정확한 타이밍에 스윙 돌렸다. 맞는 순간 장쾌하게 뻗어나간 타구는 좌측 담장을 그대로 넘어갔다. 비거리 110m, 위즈덤의 시즌 2호 홈런. 대전 신구장 개장 경기에서 나온 역사적 1호 홈런이기도 했다. 불안한 1점차 리드에서 달아나는 점수를 냈다는 점에서 더욱 의미 있는 한 방이었다. /waw@osen.co.kr",2025-03-28
"KIA 위즈덤, 한화 신축구장 정규시즌 1호 홈런 폭발","KIA 타이거즈 위즈덤
[KIA 타이거즈 제공. 재배포 및 DB 금지]


(대전=연합뉴스) 김경윤 기자 = KIA 타이거즈의 외국인 타자 패트릭 위즈덤이 한화 이글스 신축 구장 정규시즌 1호 홈런의 주인공이 됐다.

위즈덤은 28일 대전 한화생명볼파크에서 열린 2025 프로야구 한화와 방문 경기에 5번 타자 1루수로 선발 출전해 1-0으로 앞선 7회초 좌월 솔로 홈런을 날렸다.

선두 타자로 나선 위즈덤은 상대 선발 코디 폰세를 상대로 초구 몸쪽 직구를 잡아당겨 왼쪽 담장을 넘겼다.

그는 4회 1사 3루에서 희생타를 친 데 이어 홈런까지 폭발하며 경기를 주도했다.

위즈덤은 한화 신축 구장 1호 타점에 이어 1호 홈런까지 기록했다.

대전 한화생명볼파크는 2023년 3월 착공했고, 올해 시범경기를 거쳐 이날 첫 정규시즌 경기가 열렸다.

시범경기 1호 홈런 선수는 한화 김태연으로 지난 17일 삼성 라이온즈와 시범경기 1회말에 아치를 그렸다.

cycle@yna.co.kr",2025-03-28
"'153km 강속구 넘겼다' KIA에 온 ML 88홈런 거포, 대전 신구장 1호 홈런 주인공","▲ 위즈덤 ⓒ곽혜미 기자


[스포티비뉴스=대전, 윤욱재 기자] KIA에 온 'ML 88홈런 거포'가 역사의 주인공이 됐다.

KIA 외국인타자 패트릭 위즈덤(34)이 대전 신구장 1호 홈런을 쏘아 올렸다. 위즈덤은 28일 대전 한화생명볼파크에서 열린 2025 신한 SOL뱅크 KBO 리그 한화와의 경기에서 5번타자 1루수로 선발 출전했다.

위즈덤은 7회초 선두타자로 나와 한화 선발투수 코디 폰세와 상대했다. 폰세의 초구 시속 153km 직구를 때린 위즈덤의 타구는 왼쪽 담장 밖으로 날아갔다. 위즈덤의 시즌 2호 홈런. 이는 대전 한화생명볼파크 1호 홈런으로 역사에 남았다. 비거리는 110m가 찍혔다.

KIA는 위즈덤의 홈런에 힘입어 2-0 리드를 가져갔다. 위즈덤은 앞서 4회초에도 중견수 희생플라이를 날려 팀에 선취 득점을 안기기도 했다.

올 시즌을 앞두고 KIA 유니폼을 입은 위즈덤은 메이저리그 통산 88홈런을 기록한 거포 타자로 주목을 받았다.

한편 이날 대전 한화생명볼파크은 개장 이후 첫 정규시즌 경기에 나섰고 1만 7000명의 만원 관중이 몰렸다.

▲ 위즈덤 ⓒ곽혜미 기자
▲ 위즈덤 ⓒ곽혜미 기자",2025-03-28
"KIA 위즈덤, '대전 신구장' 정규시즌 1호 홈런 작렬","7회초 선두 타자로 나와 폰세 상대 솔로포
28일 대전 한화생명볼파크에서 열린 '2025 신한 SOL 뱅크 KBO리그' 한화 이글스와 기아 타이거즈 경기에 기아 최형우가 4회초 우중간 2루타를 친 뒤 위즈덤의 희생타에 1득점 올리며 더그아웃에 들어오고 있다. 2025.3.28/뉴스1 ⓒ News1 김기남 기자


(대전=뉴스1) 서장원 기자 = KIA 타이거즈 외국인 타자 패트릭 위즈덤이 '대전 신구장' 정규시즌 첫 홈런의 주인공이 됐다.

위즈덤은 28일 대전 한화생명볼파크에서 열린 한화 이글스와 2025 신한 SOL뱅크 KBO리그 원정 경기에 5번 타자 1루수로 선발 출전해 7회초 솔로 홈런을 터뜨렸다.

팀이 1-0으로 앞선 7회초 선두 타자로 나선 위즈덤은 한화 선발 코디 폰세의 초구 154㎞ 직구를 걷어올려 좌측 담장을 넘겼다. 위즈덤의 시즌 2호 아치다.

위즈덤의 홈런으로 KIA는 2-0으로 달아났다.

이로써 대전 신구장의 안타와 홈런은 모두 KIA에서 때려냈다. 앞서 김선빈이 1회초 첫 타석에서 폰세에게 우중간 방면 안타를 쳤다.",2025-03-28
"나란히 ‘연패’ KIA-한화 동병상련, 사령탑은 무슨 얘기 나눴을까…승부와 동료애 사이 [백스톱]","KIA 이범호 감독이 25일 광주-기아 챔피언스 필드에서 열린 2025 KBO리그 정규시즌 키움전에 앞서 선수단 훈련을 지켜보고 있다. 사진 | KIA 타이거즈

[스포츠서울 | 대전=김민규 기자] 새구장 ‘대전 한화생명 볼파크’ 정식 첫 경기다. 역사적인 날이다. 그런데 또 마냥 웃을 수 없는 한화다. 1승 후 4연패다. 홈 개막, 반등 무대는 좋다. 상대는 ‘디펜딩 챔피언’ KIA다. 상황은 KIA도 비슷하다. 연패 중이다. 게다가 김도영, 박찬호가 연이어 부상 이탈했다. 동병상련(同病相憐)의 두 팀이 만났다.

지난해 통합우승과 함께 ‘V12’ 위업을 달성한 KIA는 미국 메이저리그(ML) 통산 88홈런의 강타자 패트릭 위즈덤을 영입하며 더 강력한 타선을 구축했다. 마운드는 트레이드로 조상우를 데려오며 LG로 이적한 장현식 공백을 메웠다. 여기까진 2년 연속 대권을 향한 계산이 섰다.

한화 김경문 감독이 26일 잠실야구장에서 열린 2025 KBO 리그 LG와 경기 전 상대 덕아웃을 바라보고 있다. 잠실 | 최승섭기자 thunder@sportsseoul.com

하지만 주축 선수 부상이란 변수가 연이어 터졌고, 불펜도 흔들렸다. 키움과 첫 3연전에서 ‘루징 시리즈’를 기록했다. ‘디펜딩 챔피언’ 체면을 제대로 구겼다.

한화 선수들의 훈련이 한창일 때 KIA 이범호 감독이 한화 김경문 감독을 찾아가 인사하고 얘기를 나누는 장면이 포착됐다. 이 감독은 “(김경문) 감독님께서 지금 안 좋더라도 우리 힘내자. 이제 다섯 경기니까 서로 힘내자고 하셨다”고 답했다.

미소 짓는 이 감독 얼굴에서 ‘위로와 격려’가 묻어났다. ‘힘내자’는 한 마디가 큰 힘이 됐다. 두 팀 모두 힘든 것은 같다. 그래도 승부는 승부다. 반드시 이겨야 한다. 그래서일까. “난 이기길 원한다. 최선을 다해 이기겠다”는 꽃감독의 목소리에 결연한 의지가 담겼다. kmg@sportsseoul.com",2025-03-28
"'신구장 신났다' 대전 한화생명 볼파크, 홈 개막전 1만7000석 매진…첫 안타 김선빈·첫 득점 최형우","28일 대전 한화생명볼파크. 연합뉴스


한화 이글스의 새 둥지 대전 한화생명볼파크에 만원 관중이 운집했다. 

한화는 28일 대전 한화생명볼파크에서 KIA 타이거즈와 2025 신한은행 SOL 뱅크 KBO리그 홈 개막전을 치렀다. 

2023년 3월 착공한 새 구장은 2년의 공사 과정을 거쳐 이날 정규시즌 첫 선을 보였다. 국내 최초로 좌우 비대칭 그라운드에 우측 담장에 우뚝 선 8m '몬스터 월'이 이 구장의 특징이다. 몬스터 월 뒤엔 복층형 블펜이 설치돼 이색 광경을 더했다. 

정규시즌 홈 개막전, 이날 총 1만7000석이 오후 6시 56분에 매진됐다. 당초 대전 한화생명볼파크의 관중석은 2만7석으로 조성됐으나, 잔디석과 인피티티풀 등 특화석 설치로 수용 인원 조정이 있었다. 

한편, 새 야구장의 정규시즌 1호 안타는 원정팀 KIA의 김선빈이 기록했다. 1회 초 선두타자로 나선 김선빈은 한화 선발 코디 폰세로 우중간 안타를 때려내며 첫 기록의 주인공이 됐다. 폰세는 2회 초 1사에서 KIA 외국인 타자 패트릭 위즈덤을 상대로 새 구장 정규시즌 첫 탈삼진을 기록했다. 

첫 타점과 득점도 KIA가 가져갔다. 4회 1사 후 최형우가 우중간 2루타로 출루한 뒤 폭투로 3루까지 진루했고, 위즈덤이 중견수 희생플라이로 최형우의 득점을 이끌면서 첫 타점의 주인공이 됐다. 

윤승재 기자",2025-03-28
"""몬스터월, 확실히 높긴 높네요"" 대전 신구장 찾은 이범호 감독 ""홈런 나오면 좋겠지만…"" [대전 현장]","(엑스포츠뉴스 대전, 조은혜 기자) KIA 타이거즈 이범호 감독이 한화 이글스의 '새 둥지' 대전 한화생명 볼파크에서의 첫 경기를 앞둔 소감을 전했다. KIA는 28일 대전 한화생명이글스파크에서 2025 신한 SOL Bank KBO리그 한화와의 시즌 첫 원정경기를 치른다. 공사 문제로 볼파크에서는 시범경기 기간 삼성 라이온즈와의 경기만 한 경기 열렸고, 정규시즌에서는 KIA가 처음으로 신구장을 경험하게 됐다. 한화가 친정팀이기도 한 이범호 감독은 이날 경기를 앞두고 ""예전에 이렇게 잘 지었어야 하는데…""라고 말해 웃음을 자아냈다. 이범호 감독은 이내 ""정말 질 지었다. 한화 팬분들은 확실히 야구 보기가 훨씬 더 좋아 기분이 좋으실 것 같다. 외국 야구장에 온 것 같은 느낌이다. 메이저리그 팀 갔을 때의 느낌도 있는 것 같다. 예쁘다""라고 덧붙였다. 신구장인 만큼 아직은 경기를 치르면서 적응해야 할 부분들이 많다. 특히 볼파크는 국내 최초의 비대칭 오각형 외야로, 우측 외야에는 가로 32m, 높이 8m의 몬스터월이 들어서 있다. 우측으로 향하는 타구는 이 몬스터월의 영향을 받을 수밖에 없다. 수비수 또한 몬스터월의 존재를 인식하고 있어야 한다. 이날 우익수로 선발 출전하는 나성범은 ""어떤 공이 튀어나오지 않고 맞고 바로 떨어지더라. 그 옆은 또 많이 튀어 나온다. 수비할 때 어디에 맞을지 빨리 판단해서 포기할 건 포기하고 해야 할 것 같다. 그걸 잘못 했다가는 3루타도 많이 나오지 않을까 한다""고 내다봤다. 이범호 감독은 ""철조망으로 되어 있는지, 유리막으로 되어 있는지 이런 것도 이제 여기 와서 처음 알았다. 시범경기를 한 번 할 수 있었다면 좋았을 텐데 그런 상황은 아니었기 때문에, 경기를 하면서 풀어나가야 하지 않을까 한다""면서 ""안 와봤던 곳이기 때문에 선수들이 한 경기, 두 경기 하면서 체감을 해야 한다. 새로운 느낌의 경기장이 될 것 같다""고 기대했다. 이 감독은 ""야구라는 게 아무리 펜스가 높다 해도 홈런이 나올 때는 나온다. 좌타자가 넘길 수도 있고, 우타자가 넘길 수도 있다. 어떤 타구에 맞느냐가 중요한데, 이번 3연전에 한화 선발진이 워낙 좋다. 홈런이 나오면 좋겠지만 세밀한 야구를 해야 하지 않을까 한다. 근데 확실히 높긴 높더라. 확실히 변수가 되긴 할 거라고 보고 있다""고 말했다. 한편 이날 KIA는 김선빈(2루수)~홍종표(3루수)~나성범(우익수)~최형우(지명타자)~위즈덤(1루수)~이우성(좌익수)~최원준(중견수)~김태군(포수)~김규성(유격수) 순으로 선발 라인업을 꾸렸다. 선발투수로 제임스 네일이 등판한다. KIA와 한화 모두 연패에 빠져 있는 상황. KIA는 2연패, 한화는 4연패로 시작이 좋은 편은 아니다. 이범호 감독에게 김경문 감독과 어떤 이야기를 나눴냐고 묻자 이 감독은 ""초반에 두 팀 다 안 좋아서 '지금은 안 좋더라도 이제 다섯 경기 했으니 우리 힘내자' 이렇게 말씀해주셨다""고 전했다. 이범호 감독은 ""우리도 오늘 1선발이고, 저쪽도 1선발이기 때문에 더 좋은 경기를 해야 한다고 생각하고 있다. 어떤 팀이든 항상 이기기 위해서 경기장에 나오기 때문에, 최선을 다해 이기도록 준비를 하겠다""고 각오를 밝혔다. 사진=엑스포츠뉴스 대전, 박지영 기자, 엑스포츠뉴스DB",2025-03-28
